gene	length
4930518J21Rik	19347
4930518P08Rik	11856
4930519D14Rik	9216
4930519F09Rik	1545
4930519F16Rik	24326
4930519F24Rik	12371
4930519G04Rik	30166
4930519H02Rik	19839
4930519K11Rik	847
4930520O04Rik	8377
4930520O04Rik	8915
4930520P13Rik	15301
4930521E06Rik	5275
4930522H14Rik	25873
4930522H14Rik	25966
4930522O17Rik	4925
4930523C07Rik	28403
4930523C07Rik	34207
4930523O13Rik	60314
4930524B15Rik	14019
4930524B17Rik	30945
4930524C18Rik	29363
4930524N10Rik	4168
4930524O05Rik	2360
4930524O08Rik	37510
4930525C09Rik	38931
4930525C09Rik	4592
4930525D18Rik	23517
4930525G20Rik	34392
4930526H09Rik	21436
4930526I15Rik	1070
4930526I15Rik	1606
4930526I15Rik	1070
4930526L06Rik	103068
4930527F14Rik	19167
4930527G23Rik	23908
4930528A17Rik	2122
4930528D03Rik	3821
4930528G23Rik	18023
4930528H21Rik	15744
4930528P14Rik	15015
4930529C04Rik	3531
4930529K09Rik	16073
4930529L06Rik	5359
4930532I03Rik	47286
4930532I03Rik	45861
4930532M18Rik	14728
4930533B01Rik	17498
4930533N22Rik	44956
4930533P14Rik	50517
4930539C22Rik	19493
4930539E08Rik	18930
4930539J05Rik	2445
4930539M17Rik	9113
4930539N22Rik	55727
4930540M03Rik	21364
4930542C21Rik	37204
4930542D17Rik	63664
4930543E12Rik	41780
4930543N07Rik	12753
4930544D05Rik	997
4930544G11Rik	1444
4930544M13Rik	90595
4930545E07Rik	12245
4930545H06Rik	2078
4930545L23Rik	46044
4930546C10Rik	62042
4930546K05Rik	26994
4930547E08Rik	6171
4930547E14Rik	36049
4930548G14Rik	16554
4930548H24Rik	2404
4930548J01Rik	2657
4930548K13Rik	69630
4930549C15Rik	25039
4930549G23Rik	23911
4930550C14Rik	27518
4930550C17Rik	21717
4930550L24Rik	8844
4930552N02Rik	13666
4930552P12Rik	61616
4930553C11Rik	82523
4930553E22Rik	4363
4930553J12Rik	22001
4930554C24Rik	9954
4930554G24Rik	106939
4930554H23Rik	99838
4930554I06Rik	829
4930555B11Rik	6427
4930555B12Rik	1609
4930555G01Rik	8615
4930555G21Rik	1497
4930555K05Rik	23010
4930556C24Rik	7562
4930556G01Rik	191149
4930556J02Rik	7695
4930556L07Rik	3888
4930556L07Rik	3888
4930556M19Rik	54507
4930556M19Rik	75288
4930556M19Rik	7312
4930556N09Rik	25292
4930556N13Rik	29792
4930557F10Rik	37204
4930557F10Rik	37204
4930557J02Rik	16600
4930557K07Rik	39678
4930558C23Rik	16384
4930558F17Rik	16657
4930558F17Rik	16656
4930558G05Rik	15623
4930558J18Rik	18323
4930558K02Rik	27060
4930558K02Rik	37548
4930559C10Rik	28367
4930562C15Rik	32276
4930562F07Rik	3251
4930562F07Rik	3184
4930563D23Rik	2679
4930563E18Rik	4973
4930563E22Rik	3313
4930563F08Rik	3500
4930563H07Rik	13001
4930563M20Rik	19701
4930563M21Rik	18344
4930564C03Rik	1182
4930564D02Rik	11963
4930565D16Rik	30546
4930565N06Rik	16671
4930567H12Rik	32033
4930567H17Rik	840
4930567J20Rik	17273
4930567K12Rik	27306
4930567K20Rik	7086
4930568D16Rik	13512
4930568E12Rik	14589
4930568G15Rik	25314
4930570G19Rik	14935
4930570G19Rik	13273
4930570G19Rik	1914
4930571K23Rik	2153
4930571O06Rik	33527
4930572K03Rik	13792
4930572O03Rik	4772
4930572O13Rik	3447
4930573O16Rik	24239
4930577N17Rik	1647
4930578C19Rik	42971
4930578C19Rik	46517
4930578E11Rik	99701
4930578I06Rik	16659
4930578M01Rik	3317
4930578N18Rik	33474
4930579F01Rik	22579
4930579F01Rik	22579
4930579G18Rik	4590
4930579G24Rik	3741
4930579H20Rik	7360
4930579J19Rik	1553
4930579K19Rik	1152
4930579P08Rik	10508
4930581F22Rik	14195
4930583I09Rik	3548
4930583K01Rik	1645
4930583P06Rik	4680
4930584F24Rik	33245
4930586N03Rik	72275
4930587E11Rik	70577
4930587E11Rik	40705
4930590J08Rik	46493
4930590L20Rik	86227
4930591A17Rik	1945
4930591E09Rik	6130
4930592A05Rik	59556
4930592I03Rik	2156
4930593A02Rik	95936
4930593C16Rik	6348
4930594C11Rik	2755
4930594O21Rik	1364
4930594O21Rik	5386
4930594O21Rik	1364
4930595D18Rik	24642
4930595M18Rik	38548
4930596D02Rik	2493
4930596I21Rik	1590
4930597A21Rik	4913
4930597G03Rik	28155
4930598F16Rik	15335
4930599N23Rik	29840
4931402G19Rik	13670
4931403E22Rik	55107
4931403G20Rik	9986
4931403G20Rik	9986
4931406B18Rik	13895
4931406C07Rik	22831
4931406C07Rik	18271
4931406C07Rik	23112
4931406H21Rik	3858
4931406P16Rik	48896
4931408C20Rik	5660
4931408D14Rik	5670
4931408D14Rik	5670
4931409K22Rik	12036
4931409K22Rik	12036
4931414P19Rik	22246
4931417E11Rik	1095
4931419H13Rik	28761
4931420L22Rik	7954
4931423N10Rik	59654
4931428F04Rik	9120
4931428F04Rik	9120
4931428L18Rik	81579
4931429L15Rik	16626
4931429P17Rik	58279
4931430N09Rik	5386
4931431B13Rik	11279
4931431C16Rik	7537
4931431F19Rik	1911
4931440F15Rik	3274
4931440J10Rik	69626
4931440P22Rik	1930
4932411N23Rik	21543
4932412D23Rik	149886
4932412D23Rik	79375
4932413F04Rik	8802
4932414J04Rik	16451
4932414N04Rik	90582
4932415M13Rik	17335
4932416H05Rik	3091
4932429P05Rik	3224
4932435O22Rik	35456
4932438A13Rik	189928
4932438H23Rik	15211
4932438H23Rik	15211
4932441J04Rik	147836
4932443I19Rik	37178
4932702P03Rik	6181
4933400A11Rik	3258
4933400B14Rik	7107
4933400C23Rik	76996
4933400F21Rik	7386
4933400L20Rik	76584
4933401B06Rik	1219
4933401D09Rik	9315
4933401H06Rik	6576
4933402C06Rik	16524
4933402D24Rik	14359
4933402E13Rik	8580
4933402E13Rik	4937
4933402J07Rik	25291
4933402J10Rik	22884
4933402J10Rik	22884
4933402J15Rik	14215
4933402N03Rik	7937
4933402N22Rik	4762
4933402P03Rik	1875
4933403O08Rik	4804
4933404G15Rik	10435
4933404K08Rik	3918
4933404K13Rik	7395
4933404O12Rik	17964
4933405D12Rik	41525
4933405E24Rik	35517
4933405L10Rik	1866
4933405O20Rik	1339
4933406C10Rik	34406
4933406D12Rik	3178
4933406F09Rik	10213
4933406G16Rik	10466
4933406I18Rik	60522
4933406I18Rik	99683
4933406J10Rik	12299
4933406K04Rik	30718
4933406M09Rik	5044
4933407E24Rik	6360
4933407G14Rik	13595
4933407I05Rik	12575
4933407K13Rik	39242
4933407L21Rik	3274
4933408B17Rik	17623
4933408J17Rik	15833
4933408N05Rik	10318
4933409F18Rik	20181
4933409G03Rik	34051
4933409K07Rik	309541
4933409K07Rik	23835
4933409K07Rik	23842
4933409K07Rik	23835
4933411E08Rik	22849
4933411G06Rik	1021
4933411K16Rik	1401
4933412E12Rik	12718
4933412E12Rik	12718
4933412E24Rik	1753
4933412O06Rik	20967
4933413G19Rik	9635
4933413J09Rik	42910
4933413L06Rik	13248
4933415F23Rik	1780
4933416C03Rik	2254
4933416E03Rik	33949
4933416I08Rik	4842
4933416M06Rik	39078
4933416M07Rik	6797
4933416O17Rik	3605
4933417A18Rik	28788
4933417D19Rik	7269
4933417E11Rik	46198
4933417G07Rik	961
4933417O13Rik	7879
4933421I07Rik	2619
4933421O10Rik	4185
4933422A05Rik	4319
4933424G05Rik	58993
4933424G06Rik	43423
4933425B07Rik	34618
4933425L06Rik	39661
4933427D06Rik	13930
4933427D06Rik	13930
4933427D06Rik	9022
4933427D14Rik	49275
4933427E11Rik	1214
4933427E13Rik	41031
4933427I22Rik	17409
4933427I22Rik	6392
4933428C19Rik	42709
4933428G20Rik	9558
4933429K18Rik	4004
4933429O19Rik	8240
4933430H16Rik	33454
4933430I17Rik	22625
4933430M04Rik	88043
4933430N04Rik	6877
4933431E20Rik	7364
4933431G14Rik	2985
4933431G14Rik	2728
4933432G23Rik	7210
4933432I03Rik	46392
4933432I09Rik	3848
4933432I09Rik	4178
4933432K03Rik	2451
4933433F19Rik	7179
4933433G08Rik	2375
4933433G15Rik	5354
4933433G19Rik	35588
4933433H22Rik	11216
4933434E20Rik	10540
4933434E20Rik	10540
4933434E20Rik	6066
4933434E20Rik	11706
4933436E23Rik	23401
4933436H12Rik	8710
4933436I01Rik	1587
4933438B17Rik	57741
4933438K21Rik	5071
4933439C10Rik	4453
4933439C10Rik	5733
4933439K11Rik	9187
4933440J02Rik	7555
4933440M02Rik	18005
4933440M02Rik	18005
5031410I06Rik	6647
5031425E22Rik	2546
5031425F14Rik	11320
5031426D15Rik	6021
5031434C07Rik	3526
5031434C07Rik	3526
5031434O11Rik	7360
5031439G07Rik	42252
5033403F01Rik	5679
5033403H07Rik	19281
5033404E19Rik	709
5033406O09Rik	2492
5033417F24Rik	2387
5033417F24Rik	2312
5033428I22Rik	22146
5330411J11Rik	4190
5330413P13Rik	27651
5330417C22Rik	78454
5330417C22Rik	80863
5330434G04Rik	18761
5330439B14Rik	11868
5430401F13Rik	9996
5430402E10Rik	5277
5430402O13Rik	28223
5430402O13Rik	28223
5430403N17Rik	18873
5430405H02Rik	10543
5430405H02Rik	10543
5430416N02Rik	8694
5430419D17Rik	76544
5430421F17Rik	3621
5430425K12Rik	8195
5430427M07Rik	10788
5430427O19Rik	21227
5430428K19Rik	122288
5430431A17Rik	897
5430434I15Rik	4969
5430437J10Rik	98666
5430440P10Rik	10158
5530400C23Rik	3575
5530401A14Rik	33906
5530601H04Rik	29271
5730403I07Rik	33005
5730405O15Rik	3281
5730408K05Rik	384
5730409E04Rik	4518
5730409E04Rik	4518
5730412P04Rik	10818
5730412P04Rik	6692
5730416F02Rik	812
5730420D15Rik	11266
5730420D15Rik	11266
5730422E09Rik	62472
5730435O14Rik	8461
5730455P16Rik	17524
5730460C07Rik	2783
5730480H06Rik	18722
5730488B01Rik	2311
5730507C01Rik	20745
5730507C01Rik	20745
5730508B09Rik	26636
5730522E02Rik	593731
5730559C18Rik	20759
5830411N06Rik	50341
5830411N06Rik	52411
5830411N06Rik	52414
5830416I19Rik	5254
5830417I10Rik	52315
5830418P13Rik	37683
5830428M24Rik	10764
5830432E09Rik	3858
5830444B04Rik	13396
5830444B04Rik	20736
5830444B04Rik	13396
5830454E08Rik	743
5830473C10Rik	36698
5930403L14Rik	5677
5930412G12Rik	21558
5930430L01Rik	5159
5930430L01Rik	5160
5930438M14Rik	15425
6030407O03Rik	246086
6030408B16Rik	4215
6030419C18Rik	11140
6030440G07Rik	19475
6030443J06Rik	7759
6030458C11Rik	4754
6030458C11Rik	16481
6030466F02Rik	5984
6030468B19Rik	9649
6030469F06Rik	17061
6030471H07Rik	2840
6030498E09Rik	189909
6230400D17Rik	1088
6330403K07Rik	1677
6330407A03Rik	1843
6330408A02Rik	19755
6330409D20Rik	8396
6330410L21Rik	10125
6330415B21Rik	2219
6330415G19Rik	14496
6330415G19Rik	10836
6330418K02Rik	2617
6330549D23Rik	23158
6430411K18Rik	1315
6430503K07Rik	1059
6430531B16Rik	6453
6430531B16Rik	6453
6430531B16Rik	6453
6430548M08Rik	40423
6430548M08Rik	51156
6430548M08Rik	20379
6430548M08Rik	51156
6430550D23Rik	7535
6430550D23Rik	3985
6430562O15Rik	1991
6430571L13Rik	9044
6430573F11Rik	23823
6430584L05Rik	15399
6430706D22Rik	6296
6430710C18Rik	29037
6430710C18Rik	67872
6530402F18Rik	7878
6530403H02Rik	432399
6530411M01Rik	20304
6720468P15Rik	4225
6720468P15Rik	3723
6720483E21Rik	1824
6720489N17Rik	21168
6720489N17Rik	21168
6820408C15Rik	28744
6820408C15Rik	28744
6820408C15Rik	28744
6820408C15Rik	28744
6820431F20Rik	29147
7420426K07Rik	1504
7420461P10Rik	10977
7420700N18Rik	14690
7420701I03Rik	30929
7530416G11Rik	10492
7630403G23Rik	16649
8030411F24Rik	3928
8030423F21Rik	11462
8030423J24Rik	1556
8030442B05Rik	60135
8030443G20Rik	29235
8030451O07Rik	7945
8030451O07Rik	7945
8030455M16Rik	9745
8030462N17Rik	80730
8430408G22Rik	2164
8430408G22Rik	2164
8430422H06Rik	46237
8430423G03Rik	1409
8430426J06Rik	5318
8430426J06Rik	9209
8430426J06Rik	5318
8430429K09Rik	5871
8430429K09Rik	27395
8430429K09Rik	5860
8430430B14Rik	14857
8430431K14Rik	2854
8430436N08Rik	13114
8430437L04Rik	25959
9030025P20Rik	12714
9030204H09Rik	4196
9030404E10Rik	17638
9030612E09Rik	1867
9030617O03Rik	93488
9030619P08Rik	4224
9030624G23Rik	54068
9030624J02Rik	101221
9030625G05Rik	8784
9130008F23Rik	5077
9130011E15Rik	180345
9130015A21Rik	14014
9130015A21Rik	22828
9130015L21Rik	23968
9130019O22Rik	4907
9130019P16Rik	160541
9130023H24Rik	3581
9130024F11Rik	3728
9130024F11Rik	3728
9130204L05Rik	2669
9130209A04Rik	18201
9130221F21Rik	28633
9130221H12Rik	1542
9130227L01Rik	40858
9130230L23Rik	16358
9130401M01Rik	12024
9130409I23Rik	9431
9130409J20Rik	8377
9130409J20Rik	7121
9130409J20Rik	8377
9230009I02Rik	6749
9230102K24Rik	15312
9230102O04Rik	6500
9230104L09Rik	4221
9230105E05Rik	3271
9230110C19Rik	21152
9230110F15Rik	5822
9230112D13Rik	11181
9230112J17Rik	21916
9230112J17Rik	21916
9230114K14Rik	7304
9230116L04Rik	15235
9230116N13Rik	3604
9230117E06Rik	6206
9330020H09Rik	3541
9330102E08Rik	14104
9330111N05Rik	115784
9330117O12Rik	28127
9330133O14Rik	2821
9330136K24Rik	7683
9330151L19Rik	2658
9330158H04Rik	55097
9330159F19Rik	19137
9330159M07Rik	17073
9330159M07Rik	17004
9330162012Rik	1649
9330162B11Rik	2415
9330175E14Rik	1977
9330175M20Rik	115394
9330178D15Rik	32239
9330179D12Rik	62794
9330179D12Rik	63031
9330179D12Rik	62794
9330182L06Rik	214525
9330182O14Rik	15646
9330188P03Rik	4381
9330199G10Rik	41521
9330199G10Rik	38599
9430007A20Rik	9532
9430014N10Rik	22256
9430015G10Rik	17266
9430015G10Rik	17266
9430018G01Rik	31890
9430019J16Rik	8123
9430021M05Rik	14042
9430037G07Rik	3919
9430038I01Rik	35188
9430041J12Rik	46604
9430060I03Rik	17048
9430065F17Rik	17691
9430065F17Rik	7997
9430065F17Rik	10776
9430069I07Rik	8822
9430078K24Rik	7715
9430078K24Rik	19246
9430078K24Rik	8476
9430083A17Rik	2990
9430091E24Rik	18055
9430091E24Rik	18055
9530002B09Rik	15877
9530003J23Rik	4929
9530014B07Rik	3310
9530020I12Rik	18510
9530020I12Rik	18510
9530020I12Rik	2014
9530026F06Rik	17473
9530026P05Rik	171168
9530027J09Rik	8635
9530036O11Rik	252226
9530051G07Rik	35287
9530052E02Rik	46692
9530053A07Rik	35346
9530059O14Rik	8147
9530062K07Rik	8584
9530068E07Rik	12296
9530077C05Rik	33103
9530080O11Rik	7325
9530080O11Rik	7945
9530082P21Rik	4830
9530091C08Rik	7977
9630001P10Rik	6195
9630013A20Rik	17587
9630013K17Rik	3815
9630028B13Rik	12463
9630028H03Rik	2691
9630028I04Rik	12992
9830107B12Rik	20703
9830107B12Rik	20703
9830107B12Rik	20703
9830132P13Rik	39050
9830166K06Rik	11540
9930012K11Rik	5098
9930012K11Rik	5098
9930014A18Rik	8436
9930021J03Rik	91608
9930104L06Rik	7614
9930111H07Rik	9424
9930111J21Rik1	33232
9930111J21Rik2	13582
9930111J21Rik2	13583
a	37443
A130010J15Rik	4256
A130010J15Rik	4256
A130010J15Rik	4364
A130077B15Rik	4869
A1bg	3682
A1cf	80646
A230001M10Rik	26367
A230009B12Rik	36842
A230009B12Rik	17908
A230009B12Rik	17908
A230020J21Rik	4431
A230028O05Rik	9420
A230050P20Rik	5666
A230056J06Rik	5048
A230056P14Rik	17566
A230057D06Rik	221725
A230065H16Rik	5269
A230070E04Rik	7620
A230072C01Rik	25236
A230072C01Rik	25674
A230072E10Rik	28545
A230077H06Rik	49172
A230103J11Rik	7301
A230103J11Rik	7301
A230107N01Rik	2595
A230108P19Rik	128361
A2m	43066
A2ml1	41785
A330008L17Rik	316765
A330009N23Rik	3587
A330009N23Rik	3996
A330009N23Rik	2931
A330015K06Rik	169627
A330023F24Rik	20510
A330032B11Rik	22699
A330033J07Rik	218393
A330035P11Rik	9036
A330040F15Rik	10699
A330041J22Rik	5812
A330048O09Rik	1467
A330049N07Rik	113403
A330069E16Rik	1212
A330070K13Rik	5781
A330074K22Rik	23797
A330076C08Rik	22899
A330076H08Rik	38403
A330093E20Rik	361774
A330102I10Rik	14391
A330102I10Rik	12550
A330102I10Rik	24082
A330102I10Rik	24082
A3galt2	10041
A430005L14Rik	4688
A430005L14Rik	4688
A430033K04Rik	26047
A430035B10Rik	2103
A430046D13Rik	4996
A430046D13Rik	4996
A430057M04Rik	9349
A430078G23Rik	36885
A430078I02Rik	10554
A430078I02Rik	10554
A430085M09Rik	3438
A430088P11Rik	6586
A430088P11Rik	6586
A430089I19Rik	4278
A430089I19Rik	4278
A430089I19Rik	4278
A430089I19Rik	4278
A430090L17Rik	27245
A430093F15Rik	45097
A430105I19Rik	8517
A4galt	25010
A4galt	25053
A4gnt	9866
A530006G24Rik	6940
A530013C23Rik	6237
A530013C23Rik	6655
A530016L24Rik	10480
A530021J07Rik	30969
A530032D15Rik	21715
A530046M15Rik	20295
A530050N04Rik	14383
A530053G22Rik	124665
A530058N18Rik	18728
A530064D06Rik	15362
A530064D06Rik	15362
A530065N20Rik	86959
A530072M11Rik	102116
A530088E08Rik	1795
A530099J19Rik	5535
A630001G21Rik	19524
A630010A05Rik	58968
A630012P03Rik	43205
A630019I02Rik	4136
A630020A06	19820
A630023A22Rik	51625
A630023P12Rik	11057
A630033H20Rik	24047
A630033H20Rik	24735
A630033H20Rik	24208
A630066F11Rik	1253
A630072M18Rik	5410
A630073D07Rik	2401
A630075F10Rik	9432
A630075F10Rik	9321
A630076J17Rik	3418
A630077J23Rik	7606
A630089N07Rik	19928
A630095E13Rik	2849
A630095N17Rik	3560
A630095N17Rik	11999
A730004F24Rik	46844
A730004F24Rik	46844
A730006G06Rik	25590
A730008H23Rik	12730
A730017C20Rik	14580
A730017C20Rik	14580
A730017C20Rik	14580
A730017C20Rik	14580
A730017L22Rik	33856
A730018C14Rik	12176
A730020E08Rik	5207
A730020M07Rik	9328
A730020M07Rik	6360
A730020M07Rik	8550
A730036I17Rik	16638
A730043L09Rik	1505
A730046J19Rik	12580
A730056A06Rik	61969
A730056A06Rik	61969
A730063M14Rik	621
A730082K24Rik	35318
A730082K24Rik	32694
A730085K08Rik	16780
A730090N16Rik	25410
A830009L08Rik	19096
A830010M20Rik	14778
A830010M20Rik	14812
A830011K09Rik	6488
A830011K09Rik	6488
A830018L16Rik	187717
A830018L16Rik	561798
A830018L16Rik	561798
A830018L16Rik	187717
A830018L16Rik	561798
A830019L24Rik	14942
A830029E22Rik	3137
A830052D11Rik	19228
A830080D01Rik	60414
A830082K12Rik	38548
A830082N09Rik	7840
A930001A20Rik	31527
A930001A20Rik	31527
A930001C03Rik	8767
A930001C03Rik	9003
A930002C04Rik	4731
A930003A15Rik	7707
A930003A15Rik	7707
A930003O13Rik	7974
A930004D18Rik	1062
A930004D18Rik	12553
A930005H10Rik	973
A930005H10Rik	6481
A930005H10Rik	6552
A930006I01Rik	34164
A930006K02Rik	5020
A930007I19Rik	18325
A930009A15Rik	12469
A930011G23Rik	431817
A930012L18Rik	14607
A930013F10Rik	2426
A930015D03Rik	43671
A930016O22Rik	3952
A930016O22Rik	3952
A930017M01Rik	3350
A930018P22Rik	1978
A930019D19Rik	7875
A930024E05Rik	8988
A930031H19Rik	9643
A930033H14Rik	3337
A930041C12Rik	3601
AA387883	3751
AA388235	3867
AA413626	403
AA414768	1669
AA465934	2939
AA467197	3190
AA536875	6991
AA536875	6991
AA536875	7674
AA543186	5122
AA543401	1255
AA545190	2911
AA619741	2676
AA792892	6995
AA986860	12647
Aaas	12513
Aacs	41531
Aadac	8370
Aadacl2	18678
Aadacl3	9986
Aadacl4	9692
Aadat	39554
Aaed1	20875
Aagab	39235
Aak1	153711
Aak1	153711
Aamdc	29167
Aamdc	29167
Aamdc	29167
Aamdc	29167
Aamp	4899
Aamp	4899
Aanat	3994
Aanat	3994
Aar2	21397
Aar2	21397
Aard	5616
Aars	21728
Aars2	14003
Aarsd1	10594
Aasdh	29580
Aasdhppt	14702
Aasdhppt	14702
Aasdhppt	14702
Aasdhppt	14702
Aass	60814
Aatf	90646
Aatk	34466
Aatk	39830
Aatk	39830
AB124611	19155
AB124611	19155
Abat	108139
Abat	108139
Abca1	129107
Abca12	171821
Abca13	492318
Abca14	121389
Abca15	79004
Abca16	123109
Abca16	135167
Abca17	82974
Abca2	19866
Abca3	58182
Abca3	58182
Abca4	135602
Abca5	68348
Abca6	74956
Abca6	10534
Abca6	15354
Abca7	17958
Abca7	17965
Abca8a	70304
Abca8b	62411
Abca9	67332
Abcb10	30664
Abcb11	104335
Abcb1a	88479
Abcb1b	68168
Abcb4	65506
Abcb5	98598
Abcb6	8752
Abcb7	133282
Abcb8	15792
Abcb9	33942
Abcc1	113321
Abcc10	24794
Abcc10	22537
Abcc10	24804
Abcc12	61750
Abcc2	55911
Abcc3	49682
Abcc4	223528
Abcc4	194240
Abcc4	223528
Abcc5	25634
Abcc5	95091
Abcc6	53907
Abcc8	75511
Abcc9	114413
Abcc9	114413
Abcc9	114413
Abcc9	114413
Abcc9	114413
Abcd1	21938
Abcd2	45937
Abcd3	56306
Abcd4	14936
Abce1	28299
Abcf1	12932
Abcf2	12127
Abcf2	12127
Abcf3	13001
Abcg1	60288
Abcg2	95780
Abcg3	47661
Abcg4	15055
Abcg5	24838
Abcg8	17213
Abcg8	17213
Abcg8	24032
Abcg8	17213
Abhd1	5030
Abhd1	4986
Abhd10	13231
Abhd10	13231
Abhd10	13231
Abhd11	3024
Abhd11	2877
Abhd11	2720
Abhd11os	1036
Abhd12	72217
Abhd12b	29036
Abhd13	14438
Abhd13	14438
Abhd14a	7628
Abhd14a	7628
Abhd14a	7628
Abhd14b	4279
Abhd15	5512
Abhd16a	13697
Abhd16b	1775
Abhd17a	6693
Abhd17b	32329
Abhd17c	42538
Abhd18	42031
Abhd2	88336
Abhd3	62286
Abhd4	9938
Abhd4	15041
Abhd5	29908
Abhd6	53883
Abhd6	53883
Abhd6	53805
Abhd8	6958
Abi1	100168
Abi1	100168
Abi1	100168
Abi1	100168
Abi1	100168
Abi1	100168
Abi1	100168
Abi1	100168
Abi2	71545
Abi2	71545
Abi2	71545
Abi3	12405
Abi3	12368
Abi3bp	212290
Abi3bp	212290
Abi3bp	212290
Abi3bp	212290
Abi3bp	212290
Abl1	115826
Abl1	115826
Abl1	115826
Abl1	44190
Abl1	44424
Abl2	90833
Abl2	90833
Ablim1	182769
Ablim1	182769
Ablim1	164368
Ablim1	164368
Ablim1	164368
Ablim1	85761
Ablim1	86292
Ablim2	127100
Ablim2	127100
Ablim2	127100
Ablim2	127100
Ablim2	127100
Ablim2	127100
Ablim3	112432
Ablim3	112460
Abo	22493
Abo	22493
Abr	154653
Abr	161008
Abr	92688
Abr	51734
Abr	77704
Abra	4428
Abracl	11993
Abraxas1	16134
Abraxas2	25890
Abt1	5506
Abtb1	6022
Abtb2	152114
Acaa1a	9002
Acaa1b	9051
Acaa2	26996
Acaca	206214
Acacb	85241
Acad10	39482
Acad11	63944
Acad12	20658
Acad8	25411
Acad9	26858
Acadl	32471
Acadm	22291
Acads	9048
Acadsb	35611
Acadvl	5246
Acan	61617
Acap1	13973
Acap2	108826
Acap3	15377
Acat1	29829
Acat2	17684
Acat3	16438
Acbd3	28162
Acbd4	10512
Acbd5	46312
Acbd5	46312
Acbd5	45441
Acbd5	45441
Acbd6	29675
Acbd6	129114
Acbd6	14168
Acbd7	4830
Accs	16333
Accs	16477
Accsl	13798
Acd	3074
Acd	3074
Acd	3074
Acd	3074
Ace	22020
Ace	14757
Ace	22020
Ace2	47939
Ace2	49077
Ace3	10769
Acer1	28637
Acer2	58077
Acer2	46470
Acer2	46470
Acer3	95868
Ache	6213
Ache	6213
Acin1	44771
Acin1	44771
Acin1	11525
Acin1	11525
Acin1	11525
Acin1	11541
Ackr1	1618
Ackr2	12717
Ackr2	12717
Ackr3	11743
Ackr3	11743
Ackr4	28506
Acly	51649
Acly	51649
Acmsd	38152
Acnat1	7578
Acnat2	28307
Aco1	55745
Aco2	42675
Acod1	9562
Acot1	8168
Acot10	1537
Acot11	55271
Acot11	60453
Acot12	44628
Acot13	13535
Acot2	6015
Acot3	7414
Acot3	8257
Acot4	6345
Acot5	6695
Acot5	6697
Acot6	9130
Acot7	85722
Acot7	72012
Acot7	93756
Acot8	12114
Acot9	35212
Acot9	35212
Acox1	27163
Acox1	27163
Acox2	33329
Acox2	33509
Acox3	30742
Acoxl	269265
Acp1	18287
Acp1	18287
Acp2	11187
Acp5	5139
Acp5	9020
Acp5	3872
Acp6	17800
Acp7	23379
Acpp	49483
Acpp	38723
Acpt	4118
Acr	6260
Acr	6260
Acr	6260
Acr	6260
Acr	6260
Acrbp	4267
Acrbp	13339
Acrv1	5618
Acsbg1	56889
Acsbg2	31344
Acsf2	44685
Acsf3	42402
Acsl1	65015
Acsl1	45086
Acsl3	49919
Acsl3	49919
Acsl3	49919
Acsl4	72543
Acsl4	72543
Acsl4	72543
Acsl5	43260
Acsl6	46637
Acsl6	57336
Acsl6	57716
Acsl6	57336
Acsm1	44688
Acsm2	38987
Acsm2	46355
Acsm2	38987
Acsm3	23974
Acsm3	23969
Acsm3	23967
Acsm4	24541
Acsm5	17096
Acss1	50130
Acss2	44701
Acss2os	9891
Acss3	187501
Acss3	158583
Acta1	3018
Acta1	3018
Acta2	15038
Actb	3640
Actbl2	2737
Actc1	5592
Actg1	2809
Actg1	2809
Actg2	23343
Actl10	1501
Actl11	3993
Actl6a	18426
Actl6b	16019
Actl7a	1504
Actl7b	1421
Actl9	1369
Actn1	92830
Actn1	92840
Actn2	71306
Actn3	16694
Actn4	69027
Actr10	26861
Actr1a	18922
Actr1b	10724
Actr2	50648
Actr3	42823
Actr3	42823
Actr3	42823
Actr3b	90719
Actr3b	90719
Actr5	14299
Actr6	20323
Actr8	14885
Actrt1	1339
Actrt2	1440
Actrt3	2798
Acvr1	120391
Acvr1	120391
Acvr1	120391
Acvr1b	38477
Acvr1c	90306
Acvr1c	57355
Acvr2a	89156
Acvr2b	39971
Acvr2b	39971
Acvrl1	16815
Acvrl1	16815
Acvrl1	16815
Acvrl1	16815
Acvrl1	16815
Acy1	5256
Acy1	5256
Acy3	3436
Acy3	3436
Acy3	3436
Acy3	3436
Acyp1	8038
Acyp2	143405
Ada	23669
Ada	23669
Adad1	47857
Adad2	4180
Adal	14588
Adal	16253
Adal	16253
Adam10	101248
Adam11	18828
Adam11	18828
Adam12	341899
Adam15	10389
Adam15	10389
Adam17	50124
Adam17	50124
Adam17	50124
Adam17	50124
Adam17	50124
Adam18	72510
Adam18	72510
Adam19	91364
Adam19	91364
Adam19	92846
Adam19	19444
Adam1a	3092
Adam1b	2884
Adam2	50448
Adam20	4031
Adam21	9900
Adam22	275901
Adam22	295814
Adam22	275901
Adam22	295814
Adam22	295814
Adam23	150211
Adam24	7123
Adam25	3980
Adam26a	8432
Adam26b	8274
Adam28	48964
Adam28	48111
Adam28	50845
Adam28	50845
Adam29	36053
Adam3	48621
Adam3	48621
Adam30	3536
Adam32	112662
Adam32	112662
Adam33	12993
Adam33	12993
Adam33	12993
Adam34	15252
Adam39	3853
Adam4	2597
Adam5	91386
Adam5	91386
Adam5	97277
