#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	score	name2	cdsStartStat	cdsEndStat
143	NM_001289895	chr1	-	73956804	74171023	73961103	74171021	33	0	Tns1	cmpl	cmpl
143	NM_001034060	chr1	+	74172114	74194797	74175620	74194320	12	0	Rufy4	cmpl	cmpl
143	NM_001170641	chr1	+	74172114	74194804	74174251	74194320	12	0	Rufy4	cmpl	cmpl
144	NM_176972	chr1	-	74482083	74590860	74485964	74542359	26	0	Usp37	cmpl	cmpl
144	NM_001014974	chr1	+	74708327	74744547	74725565	74744273	20	0	Ttll4	cmpl	cmpl
144	NM_009518	chr1	+	74838592	74850749	74838744	74850194	4	0	Wnt10a	cmpl	cmpl
144	NM_001039495	chr1	-	74948653	74982173	74948708	74979772	33	0	Ccdc108	cmpl	cmpl
144	NM_029342	chr1	-	75013919	75121800	75014267	75093214	6	0	Nhej1	cmpl	incmpl
144	NM_001159883	chr1	+	75232997	75242267	75233458	75240388	9	0	Dnajb2	cmpl	cmpl
144	NM_001159884	chr1	+	75232997	75242267	75233458	75241379	10	0	Dnajb2	cmpl	cmpl
144	NM_020266	chr1	+	75232997	75242267	75233458	75241379	9	0	Dnajb2	cmpl	cmpl
144	NM_178055	chr1	+	75232997	75242267	75233458	75241379	10	0	Dnajb2	cmpl	cmpl
144	NM_001159885	chr1	+	75233276	75242267	75233458	75241379	9	0	Dnajb2	cmpl	cmpl
144	NR_037976	chr1	-	75364784	75371590	75371590	75371590	4	0	Gm15179	unk	unk
146	NM_007936	chr1	-	77363759	77511663	77370307	77511606	18	0	Epha4	cmpl	cmpl
147	NM_001159520	chr1	-	78097841	78193711	78099375	78193324	9	0	Pax3	cmpl	cmpl
147	NM_008781	chr1	-	78097841	78193711	78099882	78193324	8	0	Pax3	cmpl	cmpl
147	NM_001004173	chr1	+	78306920	78416861	78306993	78414001	5	0	Sgpp2	cmpl	cmpl
147	NM_026713	chr1	+	78507634	78534748	78508536	78534673	7	0	Mogat1	cmpl	cmpl
149	NM_009255	chr1	-	79790895	79855240	79791579	79818110	9	0	Serpine2	cmpl	cmpl
149	NM_001285927	chr1	-	80497642	80661927	80498281	80661770	56	0	Dock10	cmpl	cmpl
150	NM_172849	chr1	+	81073891	81268226	81083847	81266127	5	0	Nyap2	cmpl	cmpl
151	NM_029777	chr1	+	82313153	82441941	82336972	82439529	7	0	Rhbdd1	cmpl	cmpl
151	NM_007735	chr1	-	82447297	82583424	82449705	82567990	48	0	Col4a4	cmpl	cmpl
151	NM_007734	chr1	+	82583495	82718634	82583919	82715459	52	0	Col4a3	cmpl	cmpl
152	NM_172430	chr1	-	83252355	83404775	83253701	83404586	11	0	Sphkap	cmpl	cmpl
153	NM_001003948	chr1	-	84032867	84281220	84034605	84280945	3	0	Pid1	cmpl	cmpl
153	NM_152915	chr1	-	84366413	84692796	84367338	84692303	13	0	Dner	cmpl	cmpl
153	NM_133975	chr1	-	84717763	84835879	84721192	84811495	41	0	Trip12	cmpl	cmpl
154	NM_001081746	chr1	+	85196185	85210337	85209224	85210115	4	0	Gm7609	cmpl	cmpl
156	NM_001313714	chr1	+	87546562	87579693	87546676	87578850	12	0	Sp100	cmpl	cmpl
156	NM_001313712	chr1	+	87546562	87598147	87546676	87598033	17	0	Sp100	cmpl	cmpl
156	NM_001313713	chr1	+	87546562	87598147	87546676	87598033	16	0	Sp100	cmpl	cmpl
156	NM_013673	chr1	+	87546562	87606572	87546676	87605693	20	0	Sp100	cmpl	cmpl
156	NM_001144992	chr1	+	87942437	87952031	87942537	87949664	3	0	2810459M11Rik	cmpl	cmpl
156	NM_001144993	chr1	+	87942437	87952031	87942537	87949664	3	0	2810459M11Rik	cmpl	cmpl
157	NM_008801	chr1	-	88439589	88479076	88440076	88478924	5	0	Pde6d	cmpl	cmpl
157	NM_001172157	chr1	+	88600378	88946672	88641351	88946320	22	0	Dis3l2	cmpl	cmpl
157	NM_153530	chr1	+	88600378	88946672	88641351	88946320	21	0	Dis3l2	cmpl	cmpl
157	NM_001081082	chr1	-	88994576	88998181	88995177	88998110	11	0	Alpi	cmpl	cmpl
158	NM_001110212	chr1	+	89223572	89347385	89251020	89345720	29	0	Gigyf2	cmpl	cmpl
158	NM_146112	chr1	+	89223572	89347385	89251020	89345720	29	0	Gigyf2	cmpl	cmpl
158	NM_019867	chr1	-	89373403	89406937	89374128	89406774	13	0	Ngef	cmpl	cmpl
158	NM_001111314	chr1	-	89373403	89470445	89374128	89442633	15	0	Ngef	cmpl	cmpl
158	NM_001110192	chr1	+	89516886	89617085	89517063	89615898	27	0	Inpp5d	cmpl	cmpl
158	NM_001110193	chr1	+	89516886	89617085	89517063	89615898	28	0	Inpp5d	cmpl	cmpl
158	NM_010566	chr1	+	89516886	89617085	89517063	89615898	27	0	Inpp5d	cmpl	cmpl
158	NR_122078	chr1	+	89516886	89617085	89617085	89617085	28	0	Inpp5d	unk	unk
158	NM_001205391	chr1	+	89652585	89689003	89652774	89687884	19	0	Atg16l1	cmpl	cmpl
158	NM_001205392	chr1	+	89652585	89689003	89652774	89687884	17	0	Atg16l1	cmpl	cmpl
158	NM_029846	chr1	+	89652585	89689003	89652774	89687884	18	0	Atg16l1	cmpl	cmpl
158	NM_177646	chr1	+	89749861	89841064	89749875	89839047	30	0	Dgkd	cmpl	cmpl
158	NM_201641	chr1	+	89951985	90116577	89952056	90114999	5	0	Ugt1a10	cmpl	cmpl
158	NM_201644	chr1	+	89967353	90116577	89967404	90114999	5	0	Ugt1a9	cmpl	cmpl
158	NM_201642	chr1	+	89991575	90116577	89991695	90114999	5	0	Ugt1a7c	cmpl	cmpl
158	NM_201410	chr1	+	89999831	90115573	90003516	90114999	6	0	Ugt1a6b	cmpl	cmpl
158	NM_145079	chr1	+	90031383	90116577	90035048	90114999	6	0	Ugt1a6a	cmpl	cmpl
159	NM_029269	chr1	+	90303584	90323013	90303724	90317243	8	0	Spp2	cmpl	cmpl
160	NM_001037136	chr1	+	91351385	91791857	91352004	91785469	17	0	Agap1	cmpl	cmpl
160	NM_178119	chr1	+	91351385	91791857	91352004	91785469	18	0	Agap1	cmpl	cmpl
160	NM_139152	chr1	-	91849252	91911152	91849252	91911152	6	0	Asb18	cmpl	cmpl
160	NM_029122	chr1	-	91938706	92049976	91939200	92049750	19	0	Iqca	cmpl	cmpl
161	NM_001243008	chr1	-	92663434	92740548	92664166	92726807	46	0	Col6a3	cmpl	cmpl
161	NM_001243009	chr1	-	92663434	92740548	92664166	92726807	43	0	Col6a3	cmpl	cmpl
161	NM_001111312	chr1	+	92895303	93025521	92895374	93024773	13	0	Lrrfip1	cmpl	cmpl
161	NM_001033408	chr1	+	93041679	93067372	93046677	93065657	16	0	Rbm44	cmpl	cmpl
162	NM_001039126	chr1	+	93437141	93456167	93437389	93451455	5	0	Asb1	cmpl	cmpl
162	NM_023046	chr1	+	93437656	93456167	93437729	93451455	5	0	Asb1	cmpl	cmpl
162	NM_007855	chr1	+	93698037	93744611	93698203	93698686	2	0	Twist2	cmpl	cmpl
162	NM_207225	chr1	-	93825355	94076918	93829923	94044854	27	0	Hdac4	cmpl	cmpl
163	NM_172463	chr1	+	95132473	95193025	95132565	95192855	31	0	Sned1	cmpl	cmpl
163	NM_001271884	chr1	+	95270472	95300881	95271718	95299673	24	0	Ano7	cmpl	cmpl
163	NM_207031	chr1	+	95270472	95300881	95271718	95299601	24	0	Ano7	cmpl	cmpl
164	NM_174874	chr1	+	95651609	95686106	95651621	95684336	13	0	Atg4b	cmpl	cmpl
164	NM_008798	chr1	-	95934881	95949130	95935881	95949067	5	0	Pdcd1	cmpl	cmpl
166	NR_040467	chr1	-	97887235	97918335	97918335	97918335	3	0	1700063A18Rik	unk	unk
167	NR_120500	chr1	-	98802752	98894137	98894137	98894137	15	0	Slco6b1	unk	unk
167	NM_028942	chr1	-	98956025	99024880	98958970	99024751	14	0	Slco6c1	cmpl	cmpl
168	NM_013626	chr1	-	99717670	99992209	99718386	99873534	26	0	Pam	cmpl	cmpl
168	NM_001164233	chr1	+	100317700	100405957	100317782	100405797	13	0	Slco6d1	cmpl	cmpl
168	NM_027584	chr1	+	100317700	100405957	100317782	100404190	14	0	Slco6d1	cmpl	cmpl
174	NM_011800	chr1	+	106665395	106892058	106830673	106890962	12	0	Cdh20	cmpl	cmpl
175	NM_001160368	chr1	-	107173493	107253287	107180795	107181407	2	0	Rnf152	cmpl	cmpl
175	NM_178779	chr1	-	107173493	107253287	107180795	107181407	3	0	Rnf152	cmpl	cmpl
175	NM_013784	chr1	-	107414998	107560253	107418580	107554399	31	0	Pign	cmpl	cmpl
175	NM_029349	chr1	+	107560437	107651708	107560684	107650200	28	0	2310035C23Rik	cmpl	cmpl
175	NM_173187	chr1	+	107560437	107651708	107560684	107650200	29	0	2310035C23Rik	cmpl	cmpl
175	NM_009399	chr1	+	107677299	107744558	107677328	107741443	10	0	Tnfrsf11a	cmpl	cmpl
176	NM_133821	chr1	+	108068445	108290822	108068580	108289917	17	0	Phlpp1	cmpl	cmpl
176	NM_009741	chr1	-	108434752	108610867	108439840	108609457	2	0	Bcl2	cmpl	cmpl
177	NM_001160307	chr1	+	109425579	109445848	109432084	109443649	7	0	Serpinb10	cmpl	cmpl
177	NM_198028	chr1	+	109425579	109445848	109429067	109443649	8	0	Serpinb10	cmpl	cmpl
177	NR_102306	chr1	+	109813835	109847524	109847524	109847524	4	0	D830032E09Rik	unk	unk
177	NR_102307	chr1	+	109813835	109847524	109847524	109847524	5	0	D830032E09Rik	unk	unk
179	NM_001316743	chr1	+	111879476	112036480	111890756	112034932	12	0	Cdh7	cmpl	cmpl
179	NM_001316744	chr1	+	111879878	112036480	111894392	112034932	13	0	Cdh7	cmpl	cmpl
179	NM_172853	chr1	+	111880299	112036480	111890756	112034932	12	0	Cdh7	cmpl	cmpl
180	NM_001081386	chr1	-	112785771	112873949	112786274	112851337	12	0	Cdh19	cmpl	cmpl
185	NM_001077425	chr1	+	117581713	118477251	117581713	118477251	24	0	Cntnap5a	cmpl	cmpl
187	NM_001293300	chr1	+	120285634	120506039	120316300	120503571	41	0	Clasp1	cmpl	cmpl
187	NM_001293301	chr1	+	120285634	120506039	120316300	120503571	36	0	Clasp1	cmpl	cmpl
187	NM_029709	chr1	+	120285634	120506039	120316300	120503571	37	0	Clasp1	cmpl	cmpl
188	NM_001081125	chr1	-	120730637	120950196	120732361	120898752	14	0	Gli2	cmpl	cmpl
188	NM_022327	chr1	-	121366881	121401359	121368282	121380184	5	0	Ralb	cmpl	cmpl
188	NM_145506	chr1	-	121441609	121545577	121445705	121539233	25	0	Epb41l5	cmpl	cmpl
188	NM_001113416	chr1	-	121491400	121545577	121492455	121539233	17	0	Epb41l5	cmpl	cmpl
189	NM_001172074	chr1	+	122017763	122084766	122047191	122084761	5	0	3110009E18Rik	cmpl	cmpl
189	NM_028439	chr1	+	122017763	122084766	122047191	122084694	6	0	3110009E18Rik	cmpl	cmpl
189	NM_133186	chr1	-	122122992	122161857	122124223	122140836	5	0	Steap3	cmpl	cmpl
189	NM_001085409	chr1	-	122122992	122167659	122124223	122140836	6	0	Steap3	cmpl	cmpl
190	NM_001271531	chr1	-	123200929	123224255	123202482	123216417	6	0	Insig2	cmpl	cmpl
190	NM_001271532	chr1	-	123200929	123224601	123202482	123208822	5	0	Insig2	cmpl	cmpl
190	NM_133748	chr1	-	123200929	123224601	123202482	123216417	6	0	Insig2	cmpl	cmpl
190	NM_178082	chr1	-	123200929	123229166	123202482	123216417	6	0	Insig2	cmpl	cmpl
190	NM_001025156	chr1	+	123327643	123403037	123327792	123397820	24	0	Ccdc93	cmpl	cmpl
190	NM_029955	chr1	+	123327643	123403037	123327792	123397820	24	0	Ccdc93	cmpl	cmpl
194	NM_027677	chr1	+	127573572	127770438	127573913	127769461	2	0	Gpr39	cmpl	cmpl
194	NM_001311090	chr1	-	127764198	127807964	127769912	127807001	3	0	Lypd1	cmpl	cmpl
194	NM_145100	chr1	-	127764198	127808791	127769912	127808467	3	0	Lypd1	cmpl	cmpl
194	NM_001311089	chr1	-	127764198	127809505	127769912	127807001	3	0	Lypd1	cmpl	cmpl
196	NM_145128	chr1	+	129101562	129379549	129203352	129379302	18	0	Mgat5	cmpl	cmpl
196	NM_028135	chr1	-	129386918	129574598	129388176	129574206	8	0	Tmem163	cmpl	cmpl
196	NM_001033041	chr1	+	129625989	129664141	129626062	129662922	10	0	Acmsd	cmpl	cmpl
196	NM_027678	chr1	-	129850755	129999048	129851543	129988580	21	0	Zranb3	cmpl	cmpl
196	NM_001285945	chr1	-	129850755	129999624	129851543	129999549	21	0	Zranb3	cmpl	cmpl
197	NM_026390	chr1	+	130140757	130175954	130141047	130173672	13	0	Ubxn4	cmpl	cmpl
197	NM_177445	chr1	-	130260283	130313993	130260810	130313794	16	0	Dars	cmpl	cmpl
198	NM_172485	chr1	+	131169880	132115855	131327407	132114757	28	0	Thsd7b	cmpl	cmpl
199	NM_009581	chr1	-	132473282	132526183	132473495	132516014	12	0	Zp3r	cmpl	cmpl
199	NM_026976	chr1	+	132762353	132777367	132762436	132777228	8	0	Fcmr	cmpl	cmpl
200	NM_001081011	chr1	-	133181827	133423938	133185933	133421581	23	0	Srgap2	cmpl	cmpl
200	NM_175382	chr1	+	133424479	133435612	133425277	133435506	4	0	Fam72a	cmpl	cmpl
200	NM_007799	chr1	+	133534890	133572084	133558572	133571522	10	0	Ctse	cmpl	cmpl
200	NM_001145804	chr1	+	133807034	133832898	133807310	133827783	7	0	Nucks1	cmpl	cmpl
200	NM_175294	chr1	+	133807034	133832898	133807310	133827783	7	0	Nucks1	cmpl	cmpl
200	NM_172510	chr1	-	133923197	133964639	133925062	133964469	11	0	Mfsd4a	cmpl	cmpl
200	NM_001114662	chr1	-	133933359	133964639	133935494	133964469	10	0	Mfsd4a	cmpl	cmpl
201	NM_172516	chr1	+	134314029	134363536	134314182	134360088	13	0	Dstyk	cmpl	cmpl
201	NM_001160316	chr1	-	134461266	134539435	134466996	134539345	27	0	Nfasc	cmpl	cmpl
201	NM_001160318	chr1	-	134461266	134603903	134466996	134539345	27	0	Nfasc	cmpl	cmpl
201	NM_001160317	chr1	-	134461266	134638374	134466996	134539345	28	0	Nfasc	cmpl	cmpl
201	NM_182716	chr1	-	134461266	134638374	134466996	134539345	30	0	Nfasc	cmpl	cmpl
201	NM_001099276	chr1	+	134942588	135005265	134962876	135002735	33	0	Pik3c2b	cmpl	cmpl
202	NM_001276767	chr1	-	135516447	135557976	135518119	135543966	18	0	Zc3h11a	cmpl	cmpl
202	NM_144530	chr1	-	135516447	135557976	135518119	135543966	17	0	Zc3h11a	cmpl	cmpl
203	NM_001145300	chr1	-	136437517	136446259	136437561	136443599	3	0	Mgat4e	cmpl	cmpl
203	NM_001291015	chr1	-	136437517	136446259	136437561	136438635	4	0	Mgat4e	cmpl	cmpl
203	NM_009307	chr1	+	136543257	136645994	136637428	136644258	10	0	Syt2	cmpl	cmpl
203	NM_001081307	chr1	-	136662519	136852517	136662519	136852359	24	0	Ppp1r12b	cmpl	cmpl
203	NM_001033409	chr1	-	136882929	137001853	136883512	137001717	18	0	Lgr6	cmpl	cmpl
203	NM_053106	chr1	+	137221389	137264642	137221586	137262685	3	0	Lmod1	cmpl	cmpl
204	NM_177642	chr1	-	137850154	137902919	137850600	137902919	27	0	Igfn1	cmpl	cmpl
205	NM_001159769	chr1	-	138740160	138850207	138742039	138845380	9	0	Nr5a2	cmpl	cmpl
205	NM_030676	chr1	-	138740160	138857025	138742039	138856867	9	0	Nr5a2	cmpl	cmpl
206	NM_001111316	chr1	-	139959435	140071703	139961082	140071664	32	0	Ptprc	cmpl	cmpl
206	NM_001268286	chr1	-	139959435	140071882	139961082	140071664	29	0	Ptprc	cmpl	cmpl
206	NM_011210	chr1	-	139959435	140071882	139961082	140071664	30	0	Ptprc	cmpl	cmpl
207	NM_001166501	chr1	+	140860285	141072619	140860445	141066875	22	0	Dennd1b	cmpl	cmpl
207	NM_181347	chr1	+	140864297	141072619	140938549	141066875	21	0	Dennd1b	cmpl	cmpl
207	NM_133239	chr1	-	141094830	141273653	141095148	141273487	12	0	Crb1	cmpl	cmpl
207	NR_040455	chr1	+	141276028	141299429	141299429	141299429	9	0	4933436E23Rik	unk	unk
208	NM_001081027	chr1	+	142142833	142506838	142142833	142506289	28	0	Kcnt2	cmpl	cmpl
208	NR_040604	chr1	-	142466752	142552979	142552979	142552979	4	0	4930590L20Rik	unk	unk
211	NM_145991	chr1	-	145450405	145550023	145455650	145549754	17	0	Cdc73	cmpl	cmpl
211	NM_020025	chr1	+	145487826	145497067	145493257	145494526	2	0	B3galt2	cmpl	cmpl
211	NM_013835	chr1	-	145597920	145624181	145604871	145618135	9	0	Trove2	cmpl	cmpl
212	NM_153171	chr1	-	145985796	146024502	145986630	146018611	6	0	Rgs13	cmpl	cmpl
212	NM_001290269	chr1	-	146366819	146414797	146366819	146392450	5	0	Rgs21	cmpl	cmpl
212	NR_110891	chr1	-	146366819	146414797	146414797	146414797	4	0	Rgs21	unk	unk
214	NM_153539	chr1	+	148342795	148749602	148361847	148749247	8	0	Brinp3	cmpl	cmpl
214	NM_001145807	chr1	+	148344816	148749602	148361847	148749247	8	0	Brinp3	cmpl	cmpl
217	NM_008869	chr1	-	151676748	151808420	151677190	151779820	18	0	Pla2g4a	cmpl	cmpl
218	NM_001159730	chr1	+	152166546	152181036	152175469	152180632	4	0	Pdc	cmpl	cmpl
218	NM_024458	chr1	+	152166546	152181036	152175469	152180632	4	0	Pdc	cmpl	cmpl
218	NR_040603	chr1	-	152167810	152193901	152193901	152193901	4	0	2310030A07Rik	unk	unk
218	NM_001110146	chr1	-	152296541	152313295	152297113	152312703	12	0	Prg4	cmpl	cmpl
218	NM_021400	chr1	-	152296541	152313295	152297113	152312703	13	0	Prg4	cmpl	cmpl
218	NM_001024720	chr1	-	152409631	152840565	152410656	152840181	107	0	Hmcn1	cmpl	cmpl
219	NM_025819	chr1	-	153214828	153275565	153215588	153270690	20	0	Swt1	cmpl	cmpl
219	NM_022018	chr1	+	153418502	153566477	153418659	153565476	14	0	Fam129a	cmpl	cmpl
219	NM_001039644	chr1	+	153602503	153669458	153602696	153665843	20	0	Edem3	cmpl	cmpl
219	NM_001311165	chr1	+	153602503	153669458	153602696	153665843	21	0	Edem3	cmpl	cmpl
219	NM_001311166	chr1	+	153602503	153669458	153602696	153665843	20	0	Edem3	cmpl	cmpl
219	NM_197990	chr1	-	153731653	153937450	153740523	153853768	6	0	1700025G04Rik	cmpl	cmpl
220	NM_177756	chr1	+	154246996	154357825	154247267	154355918	12	0	Colgalt2	cmpl	cmpl
220	NM_016846	chr1	-	154364659	154472241	154366138	154472140	18	0	Rgl1	cmpl	cmpl
220	NM_010877	chr1	+	154647282	154684120	154655161	154683244	16	0	Ncf2	cmpl	cmpl
220	NM_175460	chr1	+	154802230	154966391	154802238	154962800	11	0	Nmnat2	cmpl	cmpl
221	NM_007842	chr1	-	155302887	155334790	155303198	155330980	28	0	Dhx9	cmpl	cmpl
221	NR_046171	chr1	-	155568369	155584959	155584959	155584959	3	0	C230024C17Rik	unk	unk
221	NR_108050	chr1	+	156102818	156117546	156117546	156117546	3	0	4930532M18Rik	unk	unk
222	NM_009782	chr1	-	156239648	156573050	156245522	156573049	47	0	Cacna1e	cmpl	cmpl
222	NM_021433	chr1	+	157005832	157050647	157006022	157049146	8	0	Stx6	cmpl	cmpl
222	NM_011273	chr1	-	157122786	157264574	157128139	157264364	15	0	Xpr1	cmpl	cmpl
223	NM_026683	chr1	+	157405249	157419417	157405767	157419357	4	0	Acbd6	cmpl	cmpl
223	NM_001145781	chr1	+	157405249	157434924	157405767	157434605	4	0	Acbd6	cmpl	cmpl
223	NM_028250	chr1	+	157405249	157534363	157405767	157534233	8	0	Acbd6	cmpl	cmpl
223	NM_001039184	chr1	-	157692093	157820385	157695692	157809677	38	0	Cep350	cmpl	cmpl
223	NM_177838	chr1	-	157923085	158135156	157926026	157927174	5	0	Fam163a	cmpl	cmpl
223	NM_001134741	chr1	-	158185425	158233479	158185703	158232729	19	0	Tdrd5	cmpl	cmpl
223	NM_001277730	chr1	-	158185425	158233737	158185703	158232729	19	0	Tdrd5	cmpl	cmpl
224	NM_023141	chr1	-	158583747	158604470	158585823	158604436	6	0	Tor3a	cmpl	cmpl
224	NM_001159966	chr1	-	158734296	158869518	158739294	158837826	20	0	Ralgps2	cmpl	cmpl
224	NM_001159965	chr1	-	158734296	158869757	158739294	158837826	20	0	Ralgps2	cmpl	cmpl
224	NM_001159967	chr1	-	158734296	158869757	158739294	158837826	19	0	Ralgps2	cmpl	cmpl
224	NM_001159968	chr1	-	158734296	158869757	158739294	158837826	19	0	Ralgps2	cmpl	cmpl
224	NM_023884	chr1	-	158734296	158869757	158739294	158837826	20	0	Ralgps2	cmpl	cmpl
224	NR_027640	chr1	-	158734296	158869757	158869757	158869757	20	0	Ralgps2	unk	unk
224	NM_177644	chr1	-	159065313	159342726	159070841	159342069	18	0	Rasal2	cmpl	cmpl
226	NM_001085376	chr1	-	160641861	160887569	160645076	160887569	22	0	Pappa2	cmpl	cmpl
226	NM_011931	chr1	+	161162456	161277711	161162568	161274969	20	0	Rfwd2	cmpl	cmpl
227	NM_001162896	chr1	+	161974510	162008717	162005292	162005592	3	0	4930523C07Rik	cmpl	cmpl
227	NR_038030	chr1	-	162004865	162008049	162008049	162008049	3	0	4930562F07Rik	unk	unk
227	NR_038031	chr1	-	162004865	162008116	162008116	162008116	3	0	4930562F07Rik	unk	unk
227	NM_009786	chr1	-	162132497	162143023	162133697	162142798	6	0	Cacybp	cmpl	cmpl
227	NM_001038621	chr1	-	162149304	162281702	162154346	162281519	9	0	Rabgap1l	cmpl	cmpl
228	NM_080844	chr1	+	162908736	162933145	162917673	162932594	8	0	Serpinc1	cmpl	cmpl
228	NM_001039482	chr1	-	163018508	163061610	163020557	163060527	12	0	Klhl20	cmpl	cmpl
229	NM_001038619	chr1	-	163917432	164408161	163922152	164407954	21	0	Dnm3	cmpl	cmpl
229	NM_172646	chr1	-	163920353	164408165	163922152	164407954	20	0	Dnm3	cmpl	cmpl
230	NM_008030	chr1	-	164883929	164914659	164884308	164913250	9	0	Fmo3	cmpl	cmpl
231	NM_001305643	chr1	+	165709713	165847238	165710001	165845964	20	0	Kifap3	cmpl	cmpl
231	NM_010629	chr1	+	165709713	165847238	165710001	165842248	21	0	Kifap3	cmpl	cmpl
231	NM_011347	chr1	+	166045394	166080157	166045517	166078661	16	0	Selp	cmpl	cmpl
231	NM_001293313	chr1	+	166237802	166367431	166243009	166367179	14	0	Nme7	cmpl	cmpl
231	NM_138314	chr1	+	166237802	166367431	166243009	166367179	14	0	Nme7	cmpl	cmpl
232	NM_145512	chr1	-	167104471	167124564	167109386	167124433	8	0	Sft2d2	cmpl	cmpl
232	NM_001081126	chr1	+	167225896	167256876	167226012	167251832	7	0	Gpr161	cmpl	cmpl
232	NM_001310429	chr1	+	167225896	167256876	167226012	167251832	6	0	Gpr161	cmpl	cmpl
232	NM_001310430	chr1	+	167232753	167256876	167236352	167251832	6	0	Gpr161	cmpl	cmpl
232	NM_028759	chr1	-	167259631	167390594	167260069	167390358	19	0	Dcaf6	cmpl	cmpl
233	NM_011137	chr1	-	167795284	167932765	167805868	167932753	17	0	Pou2f1	cmpl	cmpl
233	NM_198932	chr1	-	167795284	167932765	167805868	167932753	16	0	Pou2f1	cmpl	cmpl
233	NM_001033344	chr1	-	168028278	168058029	168028755	168057310	6	0	Dusp27	cmpl	cmpl
233	NM_001160049	chr1	-	168028278	168058029	168028755	168057310	6	0	Dusp27	cmpl	cmpl
233	NM_175296	chr1	-	168131515	168168875	168131678	168168797	12	0	Mael	cmpl	cmpl
233	NM_001164306	chr1	-	168413743	168427719	168413802	168427651	8	0	Gm4846	cmpl	cmpl
234	NM_001160261	chr1	+	168931547	169021433	168931696	169009190	3	0	Fam78b	cmpl	cmpl
234	NM_001160262	chr1	+	168931547	169021433	168931696	169009190	3	0	Fam78b	cmpl	cmpl
234	NM_175461	chr1	+	168931547	169021433	168931696	169009190	3	0	Fam78b	cmpl	cmpl
234	NM_030724	chr1	-	169156216	169215258	169156512	169215005	7	0	Uck2	cmpl	cmpl
234	NM_033652	chr1	+	169619688	169778864	169619905	169776892	8	0	Lmx1a	cmpl	cmpl
235	NM_008783	chr1	-	170049494	170362300	170113703	170361635	8	0	Pbx1	cmpl	cmpl
235	NM_001291508	chr1	-	170083657	170362300	170113703	170361635	8	0	Pbx1	cmpl	cmpl
235	NM_001291509	chr1	-	170083657	170362300	170088862	170361635	7	0	Pbx1	cmpl	cmpl
235	NM_183355	chr1	-	170083657	170362300	170088862	170361635	9	0	Pbx1	cmpl	cmpl
236	NM_023284	chr1	-	171428064	171461595	171428919	171455565	14	0	Nuf2	cmpl	cmpl
237	NM_001305045	chr1	-	172071353	172105095	172072610	172097036	11	0	Uap1	cmpl	cmpl
237	NM_001305046	chr1	-	172071353	172105095	172072610	172097036	10	0	Uap1	cmpl	cmpl
237	NM_133806	chr1	-	172071353	172105095	172072610	172097036	11	0	Uap1	cmpl	cmpl
237	NM_001198955	chr1	-	172228323	172236463	172231276	172232958	3	0	Gm7694	cmpl	cmpl
237	NM_001109985	chr1	-	172247626	172519980	172248602	172519495	10	0	Nos1ap	cmpl	cmpl
237	NM_027528	chr1	-	172257344	172487241	172257597	172444760	8	0	Nos1ap	cmpl	cmpl
237	NM_001081304	chr1	-	172634587	172797902	172640009	172797832	16	0	Atf6	cmpl	cmpl
238	NM_001243062	chr1	+	173144100	173148976	173144479	173148739	8	0	Nr1i3	cmpl	cmpl
238	NM_001243063	chr1	+	173144100	173148976	173144479	173148849	9	0	Nr1i3	cmpl	cmpl
238	NM_009803	chr1	+	173144100	173148976	173144479	173148849	9	0	Nr1i3	cmpl	cmpl
238	NM_011070	chr1	+	173275829	173288301	173275842	173288157	4	0	Pfdn2	cmpl	cmpl
238	NM_001289470	chr1	+	173769827	173820849	173770788	173816557	9	0	Cd84	cmpl	cmpl
238	NM_013489	chr1	+	173769827	173820849	173770788	173816557	9	0	Cd84	cmpl	cmpl
238	NM_033509	chr1	-	173931090	173957426	173934732	173943284	8	0	Vangl2	cmpl	cmpl
239	NM_027972	chr1	+	174451260	174476001	174451309	174475884	12	0	Cfap45	cmpl	cmpl
240	NM_001013779	chr1	+	175350734	175396167	175385484	175395149	9	0	Aim2	cmpl	cmpl
240	NM_008327	chr1	-	175892699	175912975	175892933	175907515	7	0	Ifi202b	cmpl	cmpl
240	NM_011940	chr1	-	175892699	175912975	175892933	175907515	7	0	Ifi202b	cmpl	cmpl
240	NM_001206926	chr1	+	176029590	176030541	176029590	176030541	2	0	Olfr426	cmpl	incmpl
240	NM_207158	chr1	+	176029590	176030539	176029590	176030538	1	0	Olfr427	cmpl	cmpl
241	NM_019445	chr1	+	176431955	176752860	176432176	176751376	18	0	Fmn2	cmpl	cmpl
241	NM_011825	chr1	-	176763915	176851950	176766905	176767412	2	0	Grem2	cmpl	cmpl
242	NM_010098	chr1	-	177592552	177622763	177593021	177622667	4	0	Opn3	cmpl	cmpl
242	NM_029453	chr1	+	177628723	177745864	177628917	177745497	28	0	Wdr64	cmpl	cmpl
242	NM_001195816	chr1	-	177892436	178144073	177893958	178143753	10	0	Pld5	cmpl	cmpl
242	NM_176916	chr1	-	177892436	178205443	177893958	178205005	10	0	Pld5	cmpl	cmpl
243	NM_029756	chr1	+	178744790	178950563	178745119	178950275	18	0	Sdccag8	cmpl	cmpl
243	NM_011785	chr1	-	178952245	179178898	178955494	179178852	13	0	Akt3	cmpl	cmpl
244	NM_007422	chr1	-	179693308	179726640	179694375	179726525	13	0	Adss	cmpl	cmpl
