name	chrom	h3k27me3_percentile	h3k36me3_percentile
AJUBA	chr14	0.867421445565674	0.156575600951678
AK1	chr9	0.611165805234228	0.383419476577242
AK2	chr1	0.210189515136599	0.926737222085487
AK3	chr9	0.248953974895398	0.855730576749528
AK4	chr1	0.379604561489868	0.69234555746985
AK5	chr1	0.832471900894249	0.296086635491016
AK6	chr5	0.160964804331775	0.800393797686439
AK7	chr14	0.683608171301994	0.335302321765526
AK8	chr9	0.795143161867257	0.0997620805644434
AK9	chr6	0.674255476249077	0.387685618180327
AKAIN1	chr18	0.695052916564115	0.296619903191402
AKAP1	chr17	0.176306505865945	0.769587332841086
AKAP10	chr17	0.221880383952744	0.962712281565346
AKAP11	chr13	0.30642382476003	0.910328985150546
AKAP12	chr6	0.813930593157765	0.26860283862499
AKAP13	chr15	0.331610468455165	0.742349659529084
AKAP2	chr9	0.226392649109853	0.818073672983838
AKAP3	chr12	0.734268602838625	0.470834358848142
AKAP5	chr14	0.103659036836492	0.565222741816392
AKAP6	chr14	0.620395438510132	0.366190827795553
AKAP7	chr6	0.757240134547543	0.245836409877759
AKAP8	chr19	0.102018213142998	0.911764705882353
AKAP8L	chr19	0.213594224300599	0.905570596439413
AKAP9	chr7	0.366806136680614	0.787554352284847
AKIP1	chr11	0.207112970711297	0.757117072770531
AKIRIN1	chr1	0.0676429567642957	0.90421691689228
AKIRIN2	chr6	0.314874066781524	0.883993764869965
AKNA	chr9	0.268931003363689	0.984125030765444
AKNAD1	chr1	0.757568299286242	0.342398884239888
AKR1A1	chr1	0.107473951923866	0.890844203790303
AKR1B1	chr7	0.273361227336123	0.793051111658052
AKR1B10	chr7	0.900566084174255	0.162154401509558
AKR1B15	chr7	0.838871113298876	0.204405611617032
AKR1C1	chr10	0.839855607514973	0.299696447616704
AKR1C2	chr10	0.743170071375831	0.23217655262942
AKR1C3	chr10	0.696037410780212	0.328205759291164
AKR1C4	chr10	0.669127902206908	0.266346706046435
AKR1C6P	chr10	0.687176962835343	0.194765772417754
AKR1C8P	chr10	0.565550906555091	0.270448765280171
AKR1D1	chr7	0.54061038641398	0.391090327344327
AKR1E2	chr10	0.927639675116909	0.227459184510624
AKR7A2	chr1	0.339691525145623	0.738206579703011
AKR7A2P1	chr1	0.4544261219132	0.996103043727951
AKR7A3	chr1	0.58122077282796	0.504553285749446
AKR7L	chr1	0.656042333251292	0.386906226925917
AKT1	chr14	0.176347526458282	0.882147838214784
AKT1S1	chr19	0.0231356140782673	0.556526376240873
AKT2	chr19	0.364714086471409	0.866642054311264
AKT3	chr1	0.559890064812536	0.535975059479859
AKTIP	chr16	0.127204856838133	0.811182213471162
ALAD	chr9	0.0944294035605874	0.697473131512019
ALAS1	chr3	0.264541799983592	0.980843383378456
ALB	chr4	0.763188120436459	0.114406432028878
ALCAM	chr3	0.365944704241529	0.649232914923291
ALDH16A1	chr19	0.194191484125031	0.713184018377225
ALDH18A1	chr10	0.288087619985233	0.986955451636722
ALDH1A1	chr9	0.771720403642629	0.151365985724834
ALDH1A2	chr15	0.877963737796374	0.294691935351546
ALDH1A3	chr15	0.905775699401099	0.363237345147264
ALDH1B1	chr9	0.100910657149889	0.671630158339486
ALDH1L1	chr3	0.870374928213963	0.168389531544836
ALDH1L1-AS1	chr3	0.894043809992616	0.101854130773648
ALDH1L1-AS2	chr3	0.892485027483797	0.383460497169579
ALDH1L2	chr12	0.409385511526786	0.622692591681024
ALDH2	chr12	0.346336861104274	0.611493969972926
ALDH3A1	chr17	0.598162277463287	0.0480351136270408
ALDH3A2	chr17	0.116293379276397	0.665354007711871
ALDH3B1	chr11	0.550824513905981	0.0820001640823693
ALDH3B2	chr11	0.924317007137583	0.111699072934613
ALDH4A1	chr1	0.145335958651243	0.649396997292641
ALDH5A1	chr6	0.365862663056855	0.558659447042415
ALDH6A1	chr14	0.396669127902207	0.588071211748298
ALDH7A1	chr5	0.727172040364263	0.400073837066207
ALDH8A1	chr6	0.611042743457216	0.438879317417343
ALDH9A1	chr1	0.411723685290016	0.906021822955123
ALDOA	chr16	0.23558126179342	0.66289277217163
ALDOB	chr9	0.610222331610468	0.299409303470342
ALDOC	chr17	0.413241447206498	0.884403970793338
ALG1	chr16	0.171794240708836	0.791164164410534
ALG10	chr12	0.0746984986463205	0.599310854048732
ALG10B	chr12	0.114488473213553	0.613750102551481
ALG11	chr13	0.366518992534252	0.885839691525146
ALG12	chr22	0.141562064156206	0.780621872179834
ALG14	chr1	0.185495118549512	0.546558372302896
ALG1L	chr3	0.76084994667323	0.461112478464189
ALG1L2	chr3	0.388423988842399	0.253138075313808
ALG1L9P	chr11	0.568545409795717	0.498728361637542
ALG2	chr9	0.292681926327016	0.744974977438674
ALG3	chr3	0.143449011403725	0.756747887439495
ALG5	chr13	0.309295266223644	0.940520141110838
ALG6	chr1	0.303224218557716	0.666625646074329
ALG8	chr11	0.211174009352695	0.76720813848552
ALG9	chr11	0.182500615308885	0.803634424481089
ALK	chr2	0.853023217655263	0.225613257855443
ALKBH1	chr14	0.224259578308311	0.871728607761096
ALKBH2	chr12	0.0770366724095496	0.71822955123472
ALKBH3	chr11	0.235376158831734	0.873410452046928
ALKBH3-AS1	chr11	0.0599721059972106	0.825621461973911
ALKBH4	chr7	0.0858560997620806	0.830790056608417
ALKBH5	chr17	0.192714742800886	0.965829846582985
ALKBH6	chr19	0.0796619903191402	0.526253179095906
ALKBH7	chr19	0.0132496513249651	0.440027894002789
ALKBH8	chr11	0.211748297645418	0.663343998687341
ALLC	chr2	0.831487406678152	0.146361473459677
ALMS1	chr2	0.293584379358438	0.621420953318566
ALMS1-IT1	chr2	0.107514972516203	0.531790959061449
ALMS1P1	chr2	0.771433259496267	0.386742144556567
ALOX12	chr17	0.037492821396341	0.732914923291492
ALOX12-AS1	chr17	0.109073755025023	0.673394043809993
ALOX12B	chr17	0.907211420132907	0.0330215768315694
ALOX12P2	chr17	0.866888177865288	0.508327180244483
ALOX15	chr17	0.931659693165969	0.398761178111412
ALOX15B	chr17	0.917917794732956	0.116908688161457
ALOX15P1	chr17	0.560177208958897	0.526376240872918
ALOX5	chr10	0.446304044630404	0.712363606530478
ALOX5AP	chr13	0.698990893428501	0.502092050209205
ALOXE3	chr17	0.83554844531955	0.12476413159406
ALPI	chr2	0.824226761834441	0.0364673065879071
ALPK1	chr4	0.362129789154155	0.589917138403479
ALPK2	chr18	0.406349987693822	0.488924440068915
ALPK3	chr15	0.894002789400279	0.148822708999918
ALPL	chr1	0.833579456887357	0.148002297153171
ALPP	chr2	0.762203626220363	0.022643366970219
ALPPL2	chr2	0.888341947657724	0.118918697185987
ALS2	chr2	0.206743785380261	0.650791697432111
ALS2CL	chr3	0.886126835671507	0.0575929116416441
ALS2CR11	chr2	0.736032488309131	0.191279022069079
ALS2CR12	chr2	0.634588563458856	0.4721059972106
ALX1	chr12	0.679588153252933	0.0499630814668964
ALX3	chr1	0.968701288046599	0.568791533349742
ALX4	chr11	0.887972762326688	0.124251374189843
ALYREF	chr17	0.537123636065305	0.991590778570843
AMACR	chr5	0.0826975141521044	0.64275166133399
AMBN	chr4	0.838214783821478	0.403929772745918
AMBP	chr9	0.848592993682829	0.350972188038395
AMBRA1	chr11	0.160308474854377	0.758716875871688
AMD1	chr6	0.410000820411847	0.569160718680778
AMDHD1	chr12	0.890516039051604	0.215029945032406
AMDHD2	chr16	0.111986217080975	0.896258921978833
AMER2	chr13	0.931782754942981	0.175691196980884
AMER3	chr2	0.937607679054886	0.116252358684059
AMFR	chr16	0.313561407826729	0.882640085322832
AMH	chr19	0.969193535154648	0.597505947985889
AMHR2	chr12	0.617113791123144	0.295635408975306
AMIGO1	chr1	0.700180490606284	0.0301911559602921
AMIGO2	chr12	0.985806875051276	0.303183197965379
AMIGO3	chr3	0.0690376569037657	0.625892197883337
AMMECR1L	chr2	0.103494954467143	0.864262859955698
AMN	chr14	0.987365657560095	0.388218885880712
AMN1	chr12	0.140741652309459	0.536139141849208
AMOTL1	chr11	0.884978259086061	0.247149068832554
AMOTL2	chr3	0.92948560177209	0.0773648371482484
AMPD1	chr1	0.875666584625482	0.25867585527935
AMPD2	chr1	0.350520961522684	0.845885634588563
AMPD3	chr11	0.679465091475921	0.650094347362376
AMPH	chr7	0.775043071621954	0.220157519074575
AMT	chr3	0.126507506768398	0.745262121585036
AMTN	chr4	0.756994010993519	0.0705554188202478
AMY1A	chr1	0.663549101649028	0.257855443432603
AMY1B	chr1	0.671178931823776	0.241283124128312
AMY1C	chr1	0.670153417015342	0.241529247682337
AMY2A	chr1	0.523299696447617	0.0890557059643941
AMY2B	chr1	0.460374107802117	0.573139716137501
AMZ1	chr7	0.495733858396915	0.549552875543523
AMZ2	chr17	0.352161785216179	0.78611863155304
AMZ2P1	chr17	0.180285503322668	0.571334810074657
ANAPC1	chr2	0.611001722864878	0.832553942078924
ANAPC10	chr4	0.244933956846337	0.679342029698909
ANAPC11	chr17	0.119123800147674	0.739806382804168
ANAPC13	chr3	0.174255476249077	0.788538846500944
ANAPC15	chr11	0.0712527688899828	0.576585445893839
ANAPC16	chr10	0.0524243170071376	0.855648535564854
ANAPC1P1	chr2	0.826359832635983	0.560587414882271
ANAPC2	chr9	0.301378291902535	0.769341209287062
ANAPC4	chr4	0.151242923947822	0.886660103371893
ANAPC5	chr12	0.221142013290672	0.979817868570022
ANAPC7	chr12	0.0759291164164411	0.906144884732136
ANG	chr14	0.449052424317007	0.334851095249815
ANGEL1	chr14	0.341578472393141	0.782919025350726
ANGEL2	chr1	0.0798260726884896	0.791943555664944
ANGPT1	chr8	0.696242513741898	0.226474690294528
ANGPT2	chr8	0.265321191238001	0.675650176388547
ANGPT4	chr20	0.864960210025433	0.246041512839445
ANGPTL1	chr1	0.652145376979244	0.42714742800886
ANGPTL2	chr9	0.553819017146608	0.470916400032816
ANGPTL3	chr1	0.0856920173927311	0.553326770038559
ANGPTL4	chr19	0.636147345967676	0.32996964476167
ANGPTL5	chr11	0.726761834440889	0.166420543112643
ANGPTL6	chr19	0.18799737468209	0.72442366067766
ANGPTL7	chr1	0.0238329641480023	0.791000082041185
ANGPTL8	chr19	0.764582820575929	0.683362047747969
ANHX	chr12	0.415497579785052	0.159857248338666
ANK1	chr8	0.764952005906965	0.349618508491263
ANK2	chr4	0.517843957666749	0.442694232504717
ANK3	chr10	0.764623841168266	0.231930429075396
ANKAR	chr2	0.246246615801132	0.5908195914349
ANKDD1A	chr15	0.385798670932808	0.55254737878415
ANKDD1B	chr5	0.499507752891952	0.468168020346214
ANKEF1	chr20	0.549101649027812	0.50635819181229
ANKFN1	chr17	0.728484699319058	0.289318237755353
ANKFY1	chr17	0.189761260152597	0.892690130445484
ANKH	chr5	0.373287390269915	0.589219788333744
ANKHD1	chr5	0.310566904586102	0.890639100828616
ANKHD1-EIF4EBP3	chr5	0.318155714168513	0.891295430306014
ANKIB1	chr7	0.289072114201329	0.76285995569776
ANKK1	chr11	0.876486996472229	0.159734186561654
ANKLE1	chr19	0.03006809418328	0.612314381819673
ANKLE2	chr12	0.0655509065550907	0.974157026827467
ANKMY1	chr2	0.417261465255558	0.66847157272951
ANKMY2	chr7	0.935597670030355	0.407375502502256
ANKRA2	chr5	0.21946016900484	0.718926901304455
ANKRD1	chr10	0.48309951595701	0.482894412995324
ANKRD10	chr13	0.211215029945032	0.842809090163262
ANKRD11	chr16	0.206538682418574	0.795430306013619
ANKRD12	chr18	0.314956107966199	0.798014603330872
ANKRD13A	chr12	0.138198375584543	0.859750594798589
ANKRD13B	chr17	0.790794979079498	0.431085404873246
ANKRD13C	chr1	0.18397735663303	0.735047994093035
ANKRD13D	chr11	0.133850192796784	0.859914677167938
ANKRD16	chr10	0.445073426860284	0.68520797440315
ANKRD17	chr4	0.304413815735499	0.906801214209533
ANKRD18A	chr9	0.891541553860038	0.241980474198047
ANKRD18B	chr9	0.916235950447124	0.273033062597424
ANKRD18CP	chr9	0.773648371482484	0.381368446960374
ANKRD18DP	chr3	0.965091475920912	0.166174419558618
ANKRD19P	chr9	0.962794322750021	0.274878989252605
ANKRD2	chr10	0.637706128476495	0.0602182295512347
ANKRD20A1	chr9	0.680572647469029	0.427885798670933
ANKRD20A11P	chr21	0.664082369349413	0.43629502010009
ANKRD20A12P	chr1	0.422922306998113	0.470054967593732
ANKRD20A19P	chr13	0.871236360653048	0.256624825662483
ANKRD20A2	chr9	0.682131429977849	0.349536467306588
ANKRD20A3	chr9	0.676142423496595	0.34129132824678
ANKRD20A4	chr9	0.63561407826729	0.368159816227746
ANKRD20A5P	chr18	0.608950693248011	0.311182213471163
ANKRD20A8P	chr2	0.620723603248831	0.36779063089671
ANKRD20A9P	chr13	0.574329313315284	0.465337599474936
ANKRD22	chr10	0.387070309295266	0.256952990401181
ANKRD23	chr2	0.0152596603494954	0.618959717778325
ANKRD24	chr19	0.645459020428255	0.312946098941669
ANKRD26	chr10	0.304290753958487	0.726105504963492
ANKRD26P1	chr16	0.601115760111576	0.321068176224465
ANKRD26P3	chr13	0.543522848469932	0.469398638116334
ANKRD27	chr19	0.108909672655673	0.878538026089097
ANKRD28	chr3	0.338419886783165	0.775330215768316
ANKRD29	chr18	0.808392813192222	0.303798506850439
ANKRD30A	chr10	0.41336450898351	0.339568463368611
ANKRD30B	chr18	0.424563130691607	0.411313479366642
ANKRD30BL	chr2	0.427434572155222	0.380712117482976
ANKRD30BP2	chr21	0.4159898268931	0.38050701452129
ANKRD30BP3	chr10	0.848100746574781	0.244974977438674
ANKRD31	chr5	0.770038559356797	0.199483140536549
ANKRD33	chr12	0.908277955533678	0.0235047994093035
ANKRD33B	chr5	0.104028222167528	0.764295676429568
ANKRD34A	chr1	0.6748297645418	0.0849946673229961
ANKRD34B	chr5	0.982443186479613	0.393346459922881
ANKRD34C	chr15	0.937402576093199	0.164082369349413
ANKRD34C-AS1	chr15	0.895315448355074	0.152391500533268
ANKRD35	chr1	0.966322093691033	0.172573631963246
ANKRD36	chr2	0.432398063828042	0.649684141439002
ANKRD36B	chr2	0.424768233653294	0.67700385593568
ANKRD36BP1	chr1	0.103987201575191	0.944499138567561
ANKRD36BP2	chr2	0.670440561161703	0.504635326934121
ANKRD36C	chr2	0.443473623759127	0.6397981786857
ANKRD37	chr4	0.316678972844368	0.964024940520141
ANKRD39	chr2	0.101279842480925	0.777381245385183
ANKRD40	chr17	0.0466404134875708	0.804783001066535
ANKRD42	chr11	0.530437279514316	0.509885962753302
ANKRD44	chr2	0.269341209287062	0.770817950611207
ANKRD44-IT1	chr2	0.246000492247108	0.682131429977849
ANKRD45	chr1	0.735704323570432	0.319263270161621
ANKRD46	chr8	0.139428993354664	0.644515546804496
ANKRD49	chr11	0.594675527114612	0.990155057839035
ANKRD50	chr4	0.690909836738043	0.416728197555173
ANKRD52	chr12	0.117400935269505	0.862457953892854
ANKRD53	chr2	0.43490031996062	0.680777750430716
ANKRD54	chr22	0.451759783411272	0.94203790302732
ANKRD55	chr5	0.681352038723439	0.202969890885224
ANKRD6	chr6	0.709451144474526	0.388465009434736
ANKRD60	chr20	0.959143490031996	0.107761096070227
ANKRD61	chr7	0.222126507506768	0.973459676757732
ANKRD62	chr18	0.854787103125769	0.348018705390106
ANKRD62P1-PARP4P3	chr22	0.526786446796292	0.45180080400361
ANKRD63	chr15	0.971900894248913	0.207933382558044
ANKRD65	chr1	0.510747395192387	0.194929854787103
ANKRD66	chr6	0.893428501107556	0.149889244400689
ANKRD7	chr7	0.813315284272705	0.427065386824186
ANKRD9	chr14	0.465665764213635	0.20629255886455
ANKS1A	chr6	0.419189433095414	0.560054147181885
ANKS1B	chr12	0.752358684059398	0.240462712281565
ANKS3	chr16	0.201985396669128	0.828862088768562
ANKS4B	chr16	0.8636065304783	0.226023463778817
ANKS6	chr9	0.60772007547789	0.535277709410124
ANKUB1	chr3	0.854212814833046	0.098326359832636
ANKZF1	chr2	0.344531955041431	0.977233571252769
ANLN	chr7	0.295676429567643	0.887439494626302
ANO1	chr11	0.863565509885963	0.0659611124784642
ANO1-AS2	chr11	0.984822380835179	0.392485027483797
ANO10	chr3	0.68118795635409	0.386167856263844
ANO2	chr12	0.86516531298712	0.171753220116498
ANO3	chr11	0.679670194437608	0.273935515628846
ANO4	chr12	0.807941586676512	0.282426778242678
ANO5	chr11	0.626753630322422	0.497005496759373
ANO6	chr12	0.338091722044466	0.734883911723685
ANO7	chr2	0.692591681023874	0.334399868734105
ANO8	chr19	0.688612683567151	0.295020100090245
ANO9	chr11	0.136639593075724	0.628435474608253
ANP32A	chr15	0.270284682910821	0.887029288702929
ANP32A-IT1	chr15	0.0180080400360981	0.792271720403643
ANP32AP1	chr15	0.540897530560341	0.538764459758799
ANP32B	chr9	0.28472393141357	0.956190007383707
ANP32C	chr4	0.545984084010173	0.314299778488801
ANP32D	chr12	0.425465583723029	0.0392977274591845
ANP32E	chr1	0.108048240216589	0.88251702354582
ANPEP	chr15	0.730945934859299	0.126876692099434
ANTXR1	chr2	0.924809254245631	0.182500615308885
ANTXR2	chr4	0.51132168348511	0.598900648125359
ANTXRL	chr10	0.871523504799409	0.14956107966199
ANTXRLP1	chr10	0.600459430634178	0.562515382722127
ANXA1	chr9	0.548404298958077	0.431290507834933
ANXA10	chr4	0.639100828615965	0.289277217163016
ANXA11	chr10	0.125769136106325	0.744441709738289
ANXA13	chr8	0.810854048732464	0.147797194191484
ANXA2	chr15	0.20908195914349	0.849167281975552
ANXA2P1	chr4	0.761957502666339	0.0706374600049225
ANXA2P2	chr9	0.448026909508573	0.46482484207072
ANXA2P3	chr10	0.339240298629912	0.329231274099598
ANXA2R	chr5	0.375215358109771	0.0580031175650176
ANXA3	chr4	0.787267208138485	0.261752399704652
ANXA4	chr2	0.415702682746739	0.583271802444827
ANXA5	chr4	0.176183444088933	0.86934941340553
ANXA6	chr5	0.0780211666256461	0.947657724177537
ANXA7	chr10	0.397612601525966	0.888588071211748
ANXA8	chr10	0.947288538846501	0.345311346295841
ANXA8L1	chr10	0.945401591598983	0.309705472147018
ANXA9	chr1	0.626589547953072	0.285749446222003
AOAH	chr7	0.857002215111986	0.288005578800558
AOAH-IT1	chr7	0.538026089096727	0.135491016490278
AOC1	chr7	0.790056608417426	0.0855279350233817
AOC2	chr17	0.405529575847075	0.616662564607433
AOC3	chr17	0.505127574042169	0.359791615390926
AOC4P	chr17	0.901099351874641	0.508573303798507
AOX1	chr2	0.762654852736073	0.238042497333662
AOX3P-AOX2P	chr2	0.900894248912954	0.183608171301994
AP1AR	chr4	0.409426532119124	0.630445483632784
AP1B1	chr22	0.12166707687259	0.903970793338256
AP1B1P1	chr22	0.621872179834277	0.126384444991386
AP1G1	chr16	0.182377553531873	0.910821232258594
AP1G2	chr14	0.252932972352121	0.94683731233079
AP1M1	chr19	0.445811797522356	0.900894248912954
AP1M2	chr19	0.716957912872262	0.443760767905489
AP1S1	chr7	0.0317499384691115	0.679998359176306
AP1S3	chr2	0.201903355484453	0.625194847813602
AP2A1	chr19	0.106079251784396	0.874476987447699
AP2A2	chr11	0.0816309787513332	0.787595372877184
AP2B1	chr17	0.244400689145951	0.864632045286734
AP2M1	chr3	0.407088358355895	0.960497169579129
AP2S1	chr19	0.0314217737304127	0.67761916482074
AP3B1	chr5	0.302157683156945	0.72241365165313
AP3B2	chr15	0.829805562392321	0.171671178931824
AP3D1	chr19	0.180244482730331	0.98387890721142
AP3M1	chr10	0.335794568873575	0.936212978915416
AP3M2	chr8	0.141931249487243	0.820288784970055
AP3S1	chr5	0.37119534006071	0.686110427434572
AP3S2	chr15	0.304331774550824	0.788579867093281
AP4B1	chr1	0.0419230453687751	0.760767905488555
AP4B1-AS1	chr1	0.204979899909755	0.783903519566823
AP4E1	chr15	0.202354582000164	0.787677414061859
AP4M1	chr7	0.294650914759209	0.61547296742965
AP4S1	chr14	0.138157354992206	0.528837476413159
AP5B1	chr11	0.043768972023956	0.644433505619821
AP5M1	chr14	0.281565345803593	0.796660923783739
AP5S1	chr20	0.352530970547215	0.79649684141439
AP5Z1	chr7	0.348921158421528	0.984084010173107
APAF1	chr12	0.31339732545738	0.868446960374108
APBA1	chr9	0.840183772253671	0.207153991303634
APBA2	chr15	0.765772417753712	0.161128886701124
APBA3	chr19	0.114611534990565	0.73976536221183
APBB1	chr11	0.743457215522192	0.48527360735089
APBB1IP	chr10	0.198990893428501	0.870251866436951
APBB2	chr4	0.378373943719747	0.590860612027238
APBB3	chr5	0.0692427598654525	0.591270817950611
APC	chr5	0.186930839281319	0.696201493149561
APC2	chr19	0.963163508081057	0.0523012552301255
APCDD1	chr18	0.872466978423168	0.214496677332021
APCDD1L	chr20	0.607802116662565	0.349208302567889
APCDD1L-AS1	chr20	0.80843383378456	0.144187382065797
APCS	chr1	0.572155221921405	0.0512757404216917
APEH	chr3	0.338748051521864	0.945237509229633
APELA	chr4	0.585199770284683	0.365821642464517
APEX1	chr14	0.0734678808761998	0.85445893838707
APH1A	chr1	0.0579620969726803	0.752973992944458
APH1B	chr15	0.38329641480023	0.602879645582082
API5	chr11	0.359258347690541	0.931536631388957
APIP	chr11	0.329846582984658	0.633809172204447
APITD1	chr1	0.136475510706375	0.572319304290754
APITD1-CORT	chr1	0.120764623841168	0.577610960702273
APLF	chr2	0.625851177291	0.457789810484863
APLNR	chr11	0.857781606366396	0.0438920338009681
APLP1	chr19	0.787226187546148	0.345516449257527
APLP2	chr11	0.592419394536057	0.559274755927476
APMAP	chr20	0.252071539913036	0.836779063089671
APOA1	chr11	0.686889818688982	0.113134793666421
APOA1-AS	chr11	0.34408072852572	0.692755763393223
APOA2	chr1	0.657190909836738	0.460743293133153
APOA4	chr11	0.692427598654525	0.0684223480187054
APOA5	chr11	0.796989088522438	0.302978095003692
