name	chrom	h3k27me3_promoter_percentile	h3k27me3_body_percentile	h3k36me3_promoter_percentile	h3k36me3_body_percentile
ADAMTS3	chr4	0.828123907419062	0.604328368645549	0.165512901195721	0.252989301447451
ADAMTS4	chr1	0.257796657576393	0.366058317600168	0.357737221173344	0.103314453534718
ADAMTS5	chr21	0.532095657646318	0.480945388434375	0.384238864415076	0.371687294594784
ADAMTS6	chr5	0.119572057898049	0.412313824208097	0.246730997832319	0.485700300678274
ADAMTS7	chr15	0.812845255576533	0.68103629116845	0.165303125655549	0.179323124257045
ADAMTS7P1	chr15	0.564855604503182	0.654919236417034	0.33735403118663	0.27484092021537
ADAMTS8	chr11	0.912978113418642	0.884483602545277	0.0160478288231592	0.0760086707223271
ADAMTS9	chr3	0.871617369414726	0.630795049297252	0.366862457170827	0.23278092441088
ADAMTS9-AS1	chr3	0.598105027620446	0.657541430669184	0.0668135095447871	0.1684147961681
ADAMTS9-AS2	chr3	0.821306202363471	0.527900146842878	0.175127613453605	0.282672540381791
ADAMTSL1	chr9	0.800153835396126	0.63215859030837	0.202433396265995	0.289350395077267
ADAMTSL2	chr9	0.847003706034543	0.795154185022026	0.0061534158450458	0.0867072232710999
ADAMTSL3	chr15	0.840640514649325	0.544122788616181	0.178728760226558	0.356198867212083
ADAMTSL4	chr1	0.713481574715055	0.55884203901825	0.186525417802951	0.460352422907489
ADAMTSL4-AS1	chr1	0.102160688063772	0.0292986504440249	0.925984196909307	0.542094958394518
ADAMTSL5	chr19	0.698342773232641	0.737640724424865	0.243409551779596	0.218061674008811
ADAP1	chr7	0.573386476470177	0.296272987902944	0.651318089644081	0.615726172994896
ADAP2	chr17	0.706943570379694	0.452870428641354	0.273302566254108	0.456052024333963
ADAR	chr1	0.376302356478568	0.107300188797986	0.616145724075239	0.86941472624292
ADARB1	chr21	0.866477868680512	0.7858541360744	0.383959163694847	0.377106496049227
ADARB2	chr10	0.78637857492483	0.584644430459408	0.555066079295154	0.445108733654989
ADARB2-AS1	chr10	0.676176491154465	0.548108523879449	0.554017201594294	0.402489336410041
ADAT1	chr16	0.174952800503461	0.350569890217467	0.905985595412908	0.887000909027341
ADAT2	chr6	0.127718341374729	0.198063072512412	0.597580588770016	0.645619187469408
ADAT3	chr19	0.0338263058527376	0.0405915670232851	0.586934480106286	0.648381232081673
ADCK1	chr14	0.142367666596741	0.174008810572687	0.332529193762674	0.515977903643102
ADCK2	chr7	0.265051395007342	0.0458359555275855	0.488392420110482	0.598139990210475
ADCK5	chr8	0.0698552548772813	0.303405356268792	0.473078805677925	0.676421229284665
ADCY1	chr7	0.854380812530592	0.673799035032515	0.112369764352143	0.22148800783162
ADCY10	chr1	0.177120481085239	0.617649115446472	0.855080064331166	0.28613383679463
ADCY10P1	chr6	0.292497028179848	0.499860149639885	0.926648486119852	0.413747290399273
ADCY2	chr5	0.82948744843018	0.605587021886581	0.384693378085449	0.221802671141878
ADCY3	chr2	0.337249143416544	0.292287252639676	0.71071953010279	0.746556184882176
ADCY4	chr14	0.814278721767709	0.842493531920845	0.601776099573456	0.287287602265576
ADCY5	chr3	0.905216418432278	0.809593734703867	0.00891546045731068	0.14635340186001
ADCY6	chr12	0.78323194182225	0.835710789455283	0.0621634850709741	0.22176770855185
ADCY7	chr16	0.181630655198937	0.052758548353262	0.572302636179288	0.709740577581987
ADCY8	chr8	0.888923851478918	0.73043843087896	0.107090413257814	0.174812950143347
ADCY9	chr16	0.754527655408713	0.588700090902734	0.0141598489616111	0.190965666736592
ADCYAP1	chr18	0.921753723515838	0.907069435703797	0.333018670023075	0.359100762184463
ADCYAP1R1	chr7	0.827599468568632	0.805363261310398	0.0875113628417593	0.096846374379414
ADD1	chr4	0.298755331794979	0.219530102790015	0.617823928396616	0.804803859869939
ADD2	chr2	0.876966645689113	0.783931193622824	0.324557723236137	0.158240682469757
ADD3	chr10	0.507516956856164	0.362457170827215	0.482798405705895	0.568246975735963
ADD3-AS1	chr10	0.557478498007132	0.682679532899797	0.504824837423956	0.322355080064331
ADGB	chr6	0.625655548563038	0.603838892385148	0.158310607649815	0.218271449548983
ADGRA1	chr10	0.681945318509195	0.541150968463744	0.00664289210544717	0.141143975945738
ADGRA1-AS1	chr10	0.749702817984756	0.09642682329907	0.101006922592826	0.0252779525907279
ADGRA2	chr8	0.766974337458919	0.694601776099573	0.00220264317180617	0.382945248584015
ADGRA3	chr4	0.731627158939934	0.484651422977414	0.169009160198587	0.39200055940144
ADGRB1	chr8	0.801517376407244	0.625655548563038	0.135375148591008	0.069680441927138
ADGRB2	chr1	0.926648486119852	0.802741067058248	0.126319837773582	0.0739458779106356
ADGRB3	chr6	0.878295224110202	0.585728270750297	0.169253898328788	0.220334242360674
ADGRD1	chr12	0.622788616180687	0.545486329627299	0.111985175861828	0.451367037270121
ADGRE1	chr19	0.436997412768338	0.5049996503741	0.31319488147682	0.474966785539473
ADGRE2	chr19	0.434445143696245	0.476330326550591	0.37518355359765	0.539647577092511
ADGRE3	chr19	0.703831899867142	0.598979092371163	0.233550101391511	0.39228026012167
ADGRE4P	chr19	0.661806866652682	0.637577791762814	0.525277952590728	0.421194322075379
ADGRE5	chr19	0.017551220194392	0.0558702188658136	0.388364450038459	0.808894482903293
ADGRF1	chr6	0.745891895671631	0.754457730228655	0.259352492832669	0.129816096776449
ADGRF2	chr6	0.769351793580868	0.744318579120341	0.200860079714705	0.298895182155094
ADGRF3	chr2	0.0396126145024823	0.454653520732816	0.692014544437452	0.452905391231382
ADGRF4	chr6	0.493671771204811	0.564995454863296	0.198307810642612	0.32081672610307
ADGRF5	chr6	0.701139780434935	0.718900776169499	0.0700300678274247	0.157926019159499
ADGRG1	chr16	0.597545626179987	0.769072092860639	0.348332284455632	0.177959583245927
ADGRG2	chrX	0.826900216768058	0.64478008530872	0.198989581148171	0.279386056919097
ADGRG3	chr16	0.847318369344801	0.817705055590518	0.43982938256066	0.247185511502692
ADGRG4	chrX	0.581777498077058	0.698587511362842	0.255191944619257	0.151947416264597
ADGRG5	chr16	0.290993636808615	0.243759177679883	0.578665827564506	0.78508495909377
ADGRG6	chr6	0.81291518075659	0.731697084119992	0.012796307950493	0.238235088455353
ADGRG7	chr3	0.359415425494721	0.575694007412069	0.211453744493392	0.134990560100692
ADGRL1	chr19	0.85340186000979	0.591392210334942	0.160897839311936	0.433431228585414
ADGRL2	chr1	0.677714845115726	0.691175442276764	0.143031955807286	0.180686665268163
ADGRL3	chr4	0.850115376547095	0.491224389902804	0.427977064540941	0.243269701419481
ADGRL3-AS1	chr4	0.308474931822949	0.425564645828963	0.100027970072023	0.186420530032865
ADGRL4	chr1	0.822984406684847	0.6581707572897	0.523774561219495	0.176316341514579
ADGRV1	chr5	0.89832878819663	0.626984126984127	0.0880358016921894	0.38228095937347
ADH1A	chr4	0.639290958674219	0.712712397734424	0.461226487658206	0.431438360953779
ADH1B	chr4	0.52496328928047	0.543598349765751	0.0184952101251661	0.104083630515349
ADH1C	chr4	0.451052373959863	0.573281588700091	0.223725613593455	0.184952101251661
ADH4	chr4	0.693587860988742	0.668659534298301	0.335326200964967	0.185406614922033
ADH5	chr4	0.312111041185931	0.227956086986924	0.686630305573037	0.807181315991889
ADH6	chr4	0.497307880567792	0.638242080973359	0.355919166491854	0.260331445353472
ADH7	chr4	0.754178029508426	0.74302496328928	0.291832738969303	0.25407314173834
ADHFE1	chr8	0.318124606670862	0.550136354101112	0.59247605062583	0.406510034263338
ADI1	chr2	0.196175092650864	0.103943780155234	0.501678204321376	0.623522830571289
ADIG	chr20	0.515733165512901	0.783966156212852	0.633242430599259	0.366827494580799
ADIPOQ	chr3	0.889028739249004	0.860079714705265	0.451017411369834	0.377700860079715
ADIPOQ-AS1	chr3	0.799349695825467	0.850849590937697	0.255296832389343	0.341060065729669
ADIPOR1	chr1	0.342773232641074	0.33420739808405	0.792846654080134	0.822075379344102
ADIPOR2	chr12	0.279805607999441	0.286833088595203	0.454758408502902	0.707677784770296
ADIRF	chr10	0.386196769456681	0.568072162785819	0.187154744423467	0.244143766170198
ADK	chr10	0.319453185091952	0.275749947556115	0.841409691629956	0.598594503880847
ADM	chr11	0.93535417103699	0.917977763792742	0.0623382980211174	0.0407314173833998
ADM2	chr22	0.687819033634012	0.734319278372142	0.167925319907699	0.205160478288232
ADM5	chr19	0.736696734494091	0.762184462624991	0.937451926438711	0.614362631983777
ADNP	chr20	0.0930004894762604	0.19652471855115	0.917453324942312	0.851863506048528
ADNP-AS1	chr20	0.0930354520662891	0.161911754422768	0.917593175302426	0.882490734913642
ADNP2	chr18	0.356163904622054	0.0874764002517306	0.64950003496259	0.656842178868611
ADO	chr10	0.327005104538144	0.363086497447731	0.712607509964338	0.68575624082232
ADORA1	chr1	0.915845045800993	0.852387944898958	0.376617019788826	0.103734004615062
ADORA2A	chr22	0.452660653101182	0.0838752534787777	0.426508635759737	0.57565904482204
ADORA2A-AS1	chr22	0.610481784490595	0.40699951052374	0.0752744563317251	0.491224389902804
ADORA2B	chr17	0.91171946017761	0.846444304594084	0.0916019858751136	0.342668344870988
ADORA3	chr1	0.349765750646808	0.446507237256136	0.367282008251171	0.373120760785959
ADPGK	chr15	0.260191594993357	0.347318369344801	0.795084259841969	0.8980490874764
ADPGK-AS1	chr15	0.162226417733026	0.609258093839592	0.829312635480036	0.293056429620306
ADPRH	chr3	0.0330746101671212	0.161387315572338	0.628277742815188	0.623138242080973
ADPRHL1	chr13	0.0121669813299769	0.362911684497588	0.870218865813579	0.477763792741766
ADPRHL2	chr1	0.543528424585693	0.314628347667995	0.847143556394658	0.846269491643941
ADPRM	chr17	0.306517026781344	0.172715194741626	0.907698762324313	0.69575554157052
ADRA1A	chr8	0.869204950702748	0.760401370533529	0.00828613383679463	0.158625270960073
ADRA1B	chr5	0.917558212712398	0.829802111740438	0.157471505489127	0.188448360254528
ADRA1D	chr20	0.867456821201315	0.844521362142508	0.130637717642123	0.0969512621495
ADRA2A	chr10	0.847912733375288	0.874903852877421	0.0202783022166282	0.116005873715125
ADRA2B	chr2	0.797251940423747	0.756730298580519	0.065974407384099	0.0482483742395637
ADRA2C	chr4	0.802076777847703	0.898119012656458	0.0200685266764562	0.022358576323334
ADRB1	chr10	0.803685056989022	0.882840360813929	0.2091462135515	0.333088595203133
ADRB2	chr5	0.720544017900846	0.702608209216139	0.29165792601916	0.448989581148171
ADRB3	chr8	0.906789734983568	0.909796517726033	0.489021746730998	0.26221942521502
ADRM1	chr20	0.242920075519194	0.370953080204182	0.889797916229634	0.91067058247675
ADSL	chr22	0.220648905670932	0.110481784490595	0.805328298720369	0.861058667226068
ADSS	chr1	0.339276973638207	0.287077826725404	0.709740577581987	0.774875882805398
ADSSL1	chr14	0.679393049437102	0.829976924690581	0.613173903922803	0.332529193762674
ADTRP	chr6	0.224529753164114	0.288406405146493	0.382176071603384	0.349590937696665
AEBP1	chr7	0.880148241381722	0.879414026991119	0.0543668274945808	0.482903293475981
AEBP2	chr12	0.00828613383679463	0.172522900496469	0.49342703307461	0.7806097475701
AEN	chr15	0.195301027900147	0.369484651422977	0.772043913013076	0.895147192504021
AES	chr19	0.243164813649395	0.220753793441018	0.849521012516607	0.868051185231802
AFAP1	chr4	0.800608349066499	0.790259422418013	0.188028809174184	0.184532550171317
AFAP1-AS1	chr4	0.770400671281729	0.783651492902594	0.486259702118733	0.317215579330117
AFAP1L1	chr5	0.876721907558912	0.771309698622474	0.0513950073421439	0.140584574505279
AFAP1L2	chr10	0.778791692888609	0.716103768967205	0.419830781064261	0.454443745192644
AFDN	chr6	0.625131109712608	0.239563666876442	0.129571358646249	0.654639535696804
AFDN-AS1	chr6	0.639885322704706	0.869449688832949	0.147017691070555	0.101286623313055
AFF1	chr4	0.0691909656667366	0.15659744073841	0.699286763163415	0.760785959023844
AFF2	chrX	0.872386546395357	0.667645619187469	0.163485070974058	0.264981469827285
AFF3	chr2	0.839451786588351	0.71176840780365	0.433641004125586	0.444689182574645
AFF4	chr5	0.114187819033634	0.21991469128033	0.586847073631215	0.792042514509475
AFG3L1P	chr16	0.185406614922033	0.298825256975037	0.728026012166981	0.818334382211034
AFG3L2	chr18	0.171421578910566	0.103699042025033	0.652856443605342	0.849905601006923
AFM	chr4	0.743339626599538	0.709950353122159	0.437906440109083	0.135864624851409
AFMID	chr17	0.000419551080344032	0.0507656807216279	0.753269002167681	0.743269701419481
AFP	chr4	0.718586112859241	0.79137822529893	0.171771204810852	0.0777568002237606
AFTPH	chr2	0.0773022865533879	0.248199426613524	0.638801482413817	0.739668554646528
AGA	chr4	0.117089714006014	0.180022376057618	0.680616740088106	0.642507516956856
AGAP1	chr2	0.932452276064611	0.733235438081253	0.394028389623103	0.232431298510594
AGAP1-IT1	chr2	0.731976784840221	0.678344171736242	0.0653800433536116	0.0352772533389273
AGAP11	chr10	0.435738759527306	0.639675547164534	0.153101181735543	0.39042724285015
AGAP12P	chr10	0.527725333892735	0.0895391930634221	0.82501223690651	0.544961890776869
AGAP2	chr12	0.173484371722257	0.0891196419830781	0.629116844975876	0.702643171806167
AGAP2-AS1	chr12	0.0184602475351374	0.0140549611915251	0.890077616949864	0.675931753024264
AGAP3	chr7	0.144640234948605	0.130095797496679	0.574470316761066	0.662715893993427
AGAP4	chr10	0.269701419481155	0.410251031396406	0.878155373750087	0.709530802041815
AGAP5	chr10	0.00405566044332564	0.326340815327599	0.880847493182295	0.74907349136424
AGAP6	chr10	0.542619397244948	0.230403468288931	0.942871127893154	0.746031746031746
AGAP7P	chr10	0.895461855814279	0.417872876022656	0.539962240402769	0.516082791413188
AGAP9	chr10	0.660932801901965	0.0881406894622754	0.918572127823229	0.613034053562688
AGBL1	chr15	0.736137333053633	0.535696804419271	0.272358576323334	0.284210894343053
AGBL1-AS1	chr15	0.497517656107965	0.562897699461576	0.399797216977834	0.266065310118174
AGBL2	chr11	0.0219215439479757	0.25959723096287	0.87179218236487	0.426753373889938
AGBL3	chr7	0.115621285224809	0.376302356478568	0.627543528424586	0.472764142367667
AGBL4	chr1	0.729599328718271	0.59090273407454	0.218621075449269	0.284106006572967
AGBL4-IT1	chr1	0.418607090413258	0.456996014264737	0.383189986714216	0.322564855604503
AGBL5	chr2	0.0954478707782673	0.217397384798266	0.815047898748339	0.819033634011608
AGBL5-AS1	chr2	0.065240192993497	0.0111880288091742	0.734284315782113	0.538913362701909
AGER	chr6	0.0421998461646039	0.0275505209425914	0.885917068736452	0.793615831060765
AGER	chr6_apd_hap1	0.946192573945878	0.944479407034473	0.946122648765821	0.941752325012237
AGER	chr6_cox_hap2	0.946227536535907	0.944514369624502	0.946157611355849	0.941787287602266
AGER	chr6_mann_hap4	0.946262499125935	0.94454933221453	0.946192573945878	0.941822250192294
AGER	chr6_mcf_hap5	0.946297461715964	0.944584294804559	0.946227536535907	0.941857212782323
AGER	chr6_qbl_hap6	0.946332424305993	0.944619257394588	0.946262499125935	0.941892175372352
AGER	chr6_ssto_hap7	0.946367386896021	0.944654219984616	0.946297461715964	0.94192713796238
AGFG1	chr2	0.212048108523879	0.284385707293196	0.432906789734984	0.751555835256276
AGFG2	chr7	0.289700020977554	0.252779525907279	0.670372701209706	0.798056079994406
AGGF1	chr5	0.398678414096916	0.348961611076149	0.593839591636948	0.866163205370254
AGK	chr7	0.167820432137613	0.261520173414447	0.618628067967275	0.715509404936718
AGL	chr1	0.345010838402909	0.262988602195651	0.685476540102091	0.735717781973289
AGMAT	chr1	0.448570030067827	0.341549541990071	0.264457030976855	0.498496608628767
AGMO	chr7	0.437382001258653	0.470666386965946	0.403608139290959	0.263128452555765
AGO1	chr1	0.568771414586393	0.410006293266205	0.461401300608349	0.712152996293965
AGO2	chr8	0.430913922103349	0.370323753583665	0.507132368365849	0.67893853576673
AGO3	chr1	0.293965456961052	0.22910985245787	0.669568561639046	0.661632053702538
AGO4	chr1	0.423082301936927	0.207258233689952	0.165408013425635	0.557303685056989
AGPAT1	chr6	0.00115376547094609	0.0258373540311866	0.562163485070974	0.498321795678624
AGPAT1	chr6_apd_hap1	0.94640234948605	0.944689182574645	0.946332424305993	0.941962100552409
AGPAT1	chr6_cox_hap2	0.946437312076079	0.944724145164674	0.946367386896021	0.941997063142438
AGPAT1	chr6_mann_hap4	0.946472274666107	0.944759107754703	0.94640234948605	0.942032025732466
AGPAT1	chr6_mcf_hap5	0.946507237256136	0.944794070344731	0.946437312076079	0.942066988322495
AGPAT1	chr6_qbl_hap6	0.946542199846165	0.94482903293476	0.946472274666107	0.942101950912524
AGPAT1	chr6_ssto_hap7	0.946577162436193	0.944863995524789	0.946507237256136	0.942136913502552
AGPAT2	chr9	0.641493601846025	0.440948185441577	0.44982868330886	0.566079295154185
AGPAT3	chr21	0.131494301097825	0.165897489686036	0.771274736032445	0.75564645828963
AGPAT4	chr6	0.598419690930704	0.496154115096846	0.117264526956157	0.419760855884204
AGPAT4-IT1	chr6	0.549367177120481	0.14187819033634	0.527200895042305	0.160023774561219
AGPAT5	chr8	0.251415984896161	0.187923921404098	0.883644500384589	0.842423606740787
AGPS	chr2	0.363820711838333	0.274386406544997	0.713271799174883	0.638696594643731
AGR2	chr7	0.695965317110692	0.762359275575135	0.2039018250472	0.173169708411999
AGR3	chr7	0.63582966226138	0.686665268163066	0.306691839731487	0.245017830920915
AGRN	chr1	0.534612964128383	0.49447591077547	0.693168309908398	0.599643381581708
AGRP	chr16	0.00332144605272359	0.309383959163695	0.721942521501993	0.858786098874205
AGT	chr1	0.723655688413398	0.803545206628907	0.0127613453604643	0.0586322634780785
AGTPBP1	chr9	0.507307181315992	0.257114887070834	0.350674777987553	0.589469267883365
AGTR1	chr3	0.762044612264877	0.743899028039997	0.065345080763583	0.311586602335501
AGTR2	chrX	0.529473463394168	0.509544787077827	0.057408572827075	0.0376197468708482
AGTRAP	chr1	0.281448849730788	0.0912873225648556	0.138836445003846	0.485140899237816
AGXT	chr2	0.773547304384309	0.730018879798615	0.114222781623663	0.0996084189916789
AGXT2	chr5	0.742115935948535	0.717677085518495	0.338228095937347	0.213376686944969
AHCTF1	chr1	0.133137542829173	0.331829941962101	0.634361233480176	0.871722257184812
